A,B
Q0105,YLR203C
Q0110,YEL039C
Q0110,YDR529C
Q0110,YOR065W
Q0110,YJR048W
Q0110,YEL024W
Q0110,YFR033C
Q0110,YGR183C
Q0110,YBL045C
Q0110,YKL192C
Q0110,YJL166W
Q0110,YLR163C
Q0110,YLR038C
Q0110,YHR051W
Q0110,YGL187C
Q0110,Q0275
Q0110,Q0250
Q0110,YPR191W
Q0115,YGR183C
Q0115,YLR163C
Q0115,YKL192C
Q0115,YJL166W
Q0115,YBL045C
Q0115,Q0250
Q0115,YEL039C
Q0115,Q0275
Q0115,YDR529C
Q0115,YOR065W
Q0115,YJR048W
Q0115,YEL024W
Q0115,YFR033C
Q0115,YPR191W
Q0115,YGL187C
Q0115,YHR051W
Q0115,YLR038C
Q0120,YEL024W
Q0120,YPR191W
Q0120,Q0275
Q0120,YEL039C
Q0120,YHR001WA
Q0120,YLR382C
Q0120,YLR038C
Q0120,YGL187C
Q0120,YHR024C
Q0120,YHR051W
Q0120,YGR183C
Q0120,Q0250
Q0120,Q0105
Q0120,YKL192C
Q0120,YJL166W
Q0120,YLR163C
Q0120,YBL045C
Q0120,YJR048W
Q0120,YDR529C
Q0120,YOR065W
Q0120,YFR033C
Q0130,YKR065C
Q0130,YOR332W
Q0130,YIR024C
Q0130,YJR090C
Q0130,YEL051W
Q0130,YPR036W
Q0130,Q0085
Q0130,YGR020C
Q0130,YBR127C
Q0130,YDR377W
Q0130,YOR232W
Q0130,YLR008C
Q0130,YDL004W
Q0130,YJR121W
Q0130,YDR298C
Q0130,YHR026W
Q0130,YDL185W
Q0130,YCL005WA
Q0130,YPL078C
Q0130,YHR051W
Q0130,YGR033C
Q0130,YJL143W
Q0130,YPL271W
Q0130,YIL022W
Q0130,YDR322CA
Q0130,YHR039CA
Q0130,YML081CA
Q0130,YEL027W
Q0130,YPR020W
Q0130,YPL063W
Q0130,YBR039W
Q0130,YKL080W
Q0130,Q0080
Q0130,YMR054W
Q0130,YBL099W
Q0130,YOR270C
Q0130,YMR267W
Q0130,YKL016C
Q0130,YER154W
Q0130,YLR447C
Q0130,YLR393W
Q0130,YOL077WA
Q0130,YNR017W
Q0130,YLR203C
Q0130,YJL104W
Q0130,YBR011C
Q0130,YLR295C
Q0130,YPL234C
Q0130,YOR020WA
Q0140,YNL081C
Q0140,YDL045WA
Q0140,YLR439W
Q0140,YNL252C
Q0140,YMR158W
Q0140,YPR100W
Q0140,YNR022C
Q0140,YOR158W
Q0140,YDR296W
Q0140,YGR165W
Q0140,YPL173W
Q0140,YDR115W
Q0140,YKR006C
Q0140,YBL090W
Q0140,YNL284C
Q0140,YNR036C
Q0140,YGL129C
Q0140,YFR049W
Q0140,YDR347W
Q0140,YKR085C
Q0140,YMR024W
Q0140,YHR147C
Q0140,YPL118W
Q0140,YJL063C
Q0140,YHL004W
Q0140,YNL137C
Q0140,YJL096W
Q0140,YEL050C
Q0140,YDR322W
Q0140,YDR337W
Q0140,YCR046C
Q0140,YKL170W
Q0140,YBR282W
Q0140,YBR146W
Q0140,YKL003C
Q0140,YMR193W
Q0140,YJR113C
Q0140,YGR220C
Q0140,YPR166C
Q0140,YDR462W
Q0140,YML025C
Q0140,YDR175C
Q0140,YKL138C
Q0140,YIL093C
Q0140,YGR215W
Q0140,YDR036C
Q0140,YDR405W
Q0140,YLR312WA
Q0140,YJR101W
Q0140,YER050C
Q0140,YGR084C
Q0140,YBL038W
Q0140,YBR122C
Q0140,YNL177C
Q0140,YPL013C
Q0140,YMR286W
Q0140,YGR076C
Q0140,YDR237W
Q0140,YKL155C
Q0140,YHR059W
Q0140,YCR003W
Q0140,YCR071C
Q0140,YNR037C
Q0140,YDR494W
Q0140,YMR188C
Q0140,Q0045
Q0140,YML009C
Q0140,YNL122C
Q0140,YHR075C
Q0140,YNL306W
Q0140,YNL005C
Q0140,YDR041W
Q0140,YBR251W
Q0140,YPL183WA
Q0140,YOR150W
Q0160,YLR378C
Q0250,YNR018W
Q0250,Q0120
Q0250,YGR132C
Q0250,YIL111W
Q0250,YMR244CA
Q0250,YER154W
Q0250,Q0050
Q0250,YGR062C
Q0250,YGR183C
Q0250,YIL051C
Q0250,YJR048W
Q0250,YEL024W
Q0250,YML030W
Q0250,YDL067C
Q0250,YGL226W
Q0250,YLR038C
Q0250,YNL052W
Q0250,YGL187C
Q0250,YBL045C
Q0250,YBR037C
Q0250,YHR001WA
Q0250,YBL030C
Q0250,Q0275
Q0250,YEL039C
Q0250,Q0045
Q0250,YHR051W
Q0250,YBR185C
Q0250,YDR119WA
Q0250,Q0070
Q0250,YLR203C
Q0250,YDR529C
Q0250,Q0060
Q0250,YFR033C
Q0250,YML129C
Q0250,YLR395C
Q0250,Q0065
Q0250,YGR112W
Q0250,YDR231C
Q0250,Q0110
Q0250,YKL192C
Q0250,YNR017W
Q0250,YOR065W
Q0250,YBR024W
Q0250,Q0115
Q0250,YPR191W
Q0250,YMR256C
Q0250,YDL137W
Q0250,YLR163C
Q0250,YJL166W
Q0250,Q0105
Q0250,YGL191W
Q0275,YPR191W
Q0275,YGR183C
Q0275,Q0110
Q0275,Q0050
Q0275,Q0060
Q0275,YFR033C
Q0275,YDR231C
Q0275,YGL187C
Q0275,Q0115
Q0275,YLR038C
Q0275,YGL191W
Q0275,YDR529C
Q0275,YOR065W
Q0275,Q0120
Q0275,YNR018W
Q0275,Q0085
Q0275,YNL052W
Q0275,YJR048W
Q0275,Q0045
Q0275,YLR395C
Q0275,YBL045C
Q0275,YGL226W
Q0275,YJL166W
Q0275,YLR163C
Q0275,Q0065
Q0275,YLR203C
Q0275,Q0105
Q0275,YHR001WA
Q0275,YEL039C
Q0275,Q0250
Q0275,YGR222W
Q0275,YDR119WA
Q0275,Q0070
Q0275,YDL067C
Q0275,YER154W
Q0275,YML030W
Q0275,YML129C
Q0275,YEL024W
Q0275,YHR051W
Q0275,YIL111W
Q0275,YMR256C
YAL001C,YPR110C
YAL001C,YNL039W
YAL001C,YOR207C
YAL001C,YNL151C
YAL001C,YOR116C
YAL001C,YKR025W
YAL001C,YNR003C
YAL001C,YPR187W
YAL001C,YGR246C
YAL001C,YDL150W
YAL001C,YOR110W
YAL001C,YLL013C
YAL001C,YGL254W
YAL001C,YGR047C
YAL001C,YPR186C
YAL001C,YOR210W
YAL001C,YPL007C
YAL001C,YOR224C
YAL001C,YNL113W
YAL001C,YKL144C
YAL001C,YBR154C
YAL001C,YJL011C
YAL001C,YDR045C
YAL001C,YHR143WA
YAL001C,YDR362C
YAL001C,YBR123C
YAL001C,YPR190C
YAL001C,YER148W
YAL002W,YDR080W
YAL002W,YKL203C
YAL002W,YLR396C
YAL002W,YDL077C
YAL002W,YDR495C
YAL002W,YNL093W
YAL002W,YML001W
YAL002W,YPL045W
YAL002W,YOR089C
YAL002W,YGL212W
YAL002W,YLR148W
YAL002W,YMR231W
YAL002W,YKR014C
YAL003W,YBR118W
YAL003W,YGR094W
YAL003W,YDR025W
YAL003W,YLL045C
YAL003W,YGL189C
YAL003W,YDR172W
YAL003W,YDL081C
YAL003W,YKR057W
YAL003W,YOR167C
YAL003W,YLR048W
YAL003W,YFR004W
YAL003W,YGL123W
YAL003W,YHL001W
YAL003W,YIR038C
YAL003W,YPL143W
YAL003W,YBR189W
YAL003W,YGL076C
YAL003W,YPL198W
YAL003W,YKL101W
YAL003W,YCR031C
YAL003W,YDL075W
YAL003W,YNL002C
YAL003W,YNL301C
YAL003W,YIL069C
YAL003W,YDL136W
YAL003W,YNL096C
YAL003W,YIL018W
YAL003W,YLR448W
YAL003W,YFL034CA
YAL003W,YGR085C
YAL003W,YFR031CA
YAL003W,YOR234C
YAL003W,YKL006W
YAL003W,YDL130W
YAL003W,YLR075W
YAL003W,YPR132W
YAL003W,YNL081C
YAL003W,YKL056C
YAL003W,YLR061W
YAL003W,YGL103W
YAL003W,YBL072C
YAL003W,YLR441C
YAL003W,YKL081W
YAL003W,YOR096W
YAL003W,YJR123W
YAL003W,YBR048W
YAL003W,YBL092W
YAL003W,YNL302C
YAL003W,YPL048W
YAL003W,YDR418W
YAL003W,YLR167W
YAL003W,YNL229C
YAL003W,YER074W
YAL003W,YDL082W
YAL003W,YML073C
YAL003W,YPR080W
YAL003W,YBR084CA
YAL003W,YLR340W
YAL003W,YMR121C
YAL003W,YNL178W
YAL003W,YDL191W
YAL003W,YDR447C
YAL003W,YHL015W
YAL003W,YMR142C
YAL003W,YJL136C
YAL003W,YNL069C
YAL003W,YBL027W
YAL003W,YBR031W
YAL003W,YLL060C
YAL003W,YML026C
YAL003W,YPR102C
YAL003W,YDR064W
YAL003W,YLR029C
YAL003W,YJL191W
YAL003W,YGR214W
YAL003W,YDR314C
YAL003W,YEL054C
YAL003W,YHL033C
YAL003W,YGR148C
YAL003W,YDR382W
YAL003W,YER102W
YAL003W,YGR201C
YAL003W,YIL133C
YAL003W,YGL031C
YAL003W,YGR118W
YAL003W,YDR012W
YAL003W,YML024W
YAL003W,YOL039W
YAL003W,YLR406C
YAL003W,YPL081W
YAL003W,YOL120C
YAL003W,YDR450W
YAL003W,YLR264W
YAL003W,YER131W
YAL003W,YOL121C
YAL003W,YML063W
YAL004W,YML109W
YAL005C,YOR109W
YAL005C,YDL126C
YAL005C,YDR258C
YAL005C,YKR001C
YAL005C,YNL084C
YAL005C,YIL095W
YAL005C,YPR079W
YAL005C,YJL162C
YAL005C,YAR002W
YAL005C,YJL111W
YAL005C,YOR254C
YAL005C,YBR234C
YAL005C,YMR229C
YAL005C,YDR214W
YAL005C,YOR211C
YAL005C,YLL026W
YAL005C,YIL033C
YAL005C,YBR044C
YAL005C,YPL106C
YAL005C,YBR155W
YAL005C,YKL013C
YAL005C,YNL229C
YAL005C,YDR510W
YAL005C,YBL075C
YAL005C,YOR327C
YAL005C,YIL016W
YAL005C,YLL036C
YAL005C,YOR098C
YAL005C,YJR005W
YAL005C,YCL043C
YAL005C,YJR058C
YAL005C,YBL037W
YAL005C,YOL062C
YAL005C,YJL130C
YAL005C,YHR114W
YAL005C,YNL121C
YAL005C,YHR161C
YAL005C,YNL064C
YAL005C,YGR209C
YAL005C,YMR161W
YAL005C,YOR197W
YAL005C,YLR216C
YAL005C,YGR192C
YAL005C,YLR090W
YAL005C,YHR117W
YAL005C,YDL029W
YAL005C,YCR088W
YAL005C,YJR032W
YAL005C,YEL030W
YAL005C,YJL178C
YAL005C,YKL145W
YAL005C,YNL243W
YAL005C,YIL017C
YAL005C,YLR259C
YAL005C,YNL131W
YAL005C,YLL001W
YAL005C,YOR027W
YAL005C,YFL016C
YAL005C,YBL047C
YAL005C,YJR009C
YAL005C,YIR006C
YAL005C,YLR256W
YAL005C,YDL192W
YAL005C,YHR027C
YAL005C,YOL021C
YAL005C,YIL022W
YAL005C,YCR012W
YAL005C,YOR020C
YAL005C,YLL039C
YAL005C,YOR035C
YAL005C,YJR045C
YAL005C,YGL206C
YAL005C,YGR281W
YAL005C,YNR048W
YAL005C,YNL227C
YAL005C,YOL111C
YAL005C,YNR035C
YAL005C,YGL195W
YAL005C,YJL052W
YAL005C,YBL005W
YAL005C,YOR232W
YAL005C,YLL024C
YAL005C,YGL227W
YAL005C,YKL135C
YAL005C,YDL229W
YAL005C,YMR186W
YAL005C,YPL240C
YAL005C,YGL128C
YAL005C,YJR097W
YAL005C,YBR072W
YAL005C,YDR027C
YAL005C,YIL002C
YAL005C,YOR147W
YAL005C,YCL028W
YAL005C,YGR241C
YAL005C,YFL047W
YAL005C,YBR118W
YAL005C,YOR007C
YAL005C,YNL077W
YAL005C,YGR167W
YAL005C,YPR010C
YAL005C,YGL073W
YAL005C,YDR328C
YAL005C,YER012W
YAL005C,YMR214W
YAL005C,YJL041W
YAL005C,YNL197C
YAL005C,YFR041C
YAL005C,YJR104C
YAL005C,YLR369W
YAL005C,YPL050C
YAL005C,YJL073W
YAL005C,YJL034W
YAL005C,YML013W
YAL005C,YKL073W
YAL005C,YOR151C
YAL005C,YIL062C
YAL005C,YBR169C
YAL005C,YER165W
YAL005C,YBR101C
YAL005C,YNL007C
YAL005C,YDR484W
YAL005C,YER133W
YAL005C,YOL032W
YAL005C,YDR320C
YAL005C,YDR188W
YAL005C,YFL039C
YAL005C,YML028W
YAL005C,YER103W
YAL005C,YBL099W
YAL005C,YDR172W
YAL005C,YDR099W
YAL005C,YBR252W
YAL005C,YFR004W
YAL005C,YIL075C
YAL005C,YGR285C
YAL005C,YNL106C
YAL005C,YGR184C
YAL005C,YCR030C
YAL005C,YAL030W
YAL005C,YMR032W
YAL005C,YKL209C
YAL005C,YDR457W
YAL005C,YLR370C
YAL005C,YHR200W
YAL005C,YJR065C
YAL005C,YGL172W
YAL005C,YOL031C
YAL005C,YJL104W
YAL007C,YGL145W
YAL007C,YLR268W
YAL007C,YER122C
YAL007C,YGL137W
YAL007C,YFR051C
YAL007C,YGR231C
YAL007C,YNL304W
YAL007C,YLR440C
YAL007C,YEL022W
YAL007C,YDR127W
YAL007C,YDR238C
YAL007C,YGL098W
YAL007C,YGL200C
YAL007C,YDL192W
YAL007C,YDL149W
YAL007C,YNL258C
YAL007C,YDL145C
YAL007C,YNL204C
YAL007C,YJL034W
YAL007C,YPL010W
YAL007C,YPL211W
YAL007C,YDR087C
YAL007C,YDL018C
YAL007C,YDR086C
YAL007C,YBL040C
YAL007C,YHR110W
YAL007C,YIL076W
YAL007C,YOR075W
YAL007C,YML012W
YAL007C,YDR498C
YAL007C,YLR342W
YAL007C,YAR002CA
YAL007C,YGR284C
YAL007C,YDR101C
YAL007C,YKL196C
YAL007C,YIL004C
YAL007C,YNL287W
YAL007C,YMR290C
YAL007C,YDL058W
YAL007C,YER110C
YAL007C,YDL137W
YAL007C,YFL038C
YAL007C,YOR016C
YAL007C,YGL002W
YAL007C,YDR051C
YAL008W,YBR217W
YAL008W,YBL078C
YAL008W,YJL033W
YAL008W,YPL149W
YAL008W,YPL186C
YAL008W,YDR299W
YAL009W,YHR004C
YAL009W,YDL134C
YAL009W,YJL176C
YAL009W,YAL016W
YAL009W,YDR130C
YAL009W,YDL047W
YAL009W,YER133W
YAL009W,YIL153W
YAL009W,YOR178C
YAL009W,YMR165C
YAL009W,YDL040C
YAL009W,YPL152W
YAL009W,YOR062C
YAL009W,YDR075W
YAL009W,YKL190W
YAL009W,YML057W
YAL009W,YER054C
YAL009W,YBR050C
YAL009W,YLR433C
YAL009W,YKL193C
YAL009W,YGL190C
YAL009W,YKR075C
YAL009W,YFR003C
YAL009W,YDR028C
YAL009W,YDR211W
YAL009W,YBL046W
YAL009W,YLR273C
YAL009W,YBL105C
YAL009W,YBR045C
YAL009W,YMR311C
YAL009W,YLR342W
YAL009W,YNL201C
YAL010C,YOR045W
YAL010C,YDL126C
YAL010C,YNL026W
YAL010C,YMR060C
YAL010C,YPL235W
YAL010C,YNL131W
YAL010C,YGR082W
YAL010C,YOL009C
YAL010C,YAL048C
YAL010C,YNL070W
YAL010C,YNL121C
YAL010C,YHR083W
YAL010C,YGL219C
YAL010C,YMR203W
YAL010C,YLL006W
YAL010C,YDR049W
YAL010C,YJL066C
YAL010C,YBR170C
YAL010C,YKL053CA
YAL010C,YPR133WA
YAL011W,YNL107W
YAL011W,YNL215W
YAL011W,YPL129W
YAL011W,YDR485C
YAL011W,YOL012C
YAL011W,YDL002C
YAL011W,YLR052W
YAL011W,YDR334W
YAL011W,YOR141C
YAL011W,YJL081C
YAL011W,YNL059C
YAL011W,YDR190C
YAL011W,YOR189W
YAL011W,YML041C
YAL011W,YEL044W
YAL011W,YDR224C
YAL011W,YJL127C
YAL011W,YFL039C
YAL011W,YLR385C
YAL011W,YER092W
YAL011W,YPL235W
YAL011W,YLR399C
YAL011W,YFL013C
YAL011W,YGR002C
YAL011W,YLR085C
YAL011W,YBR231C
YAL011W,YGL150C
YAL012W,YGR155W
YAL012W,YPL209C
YAL012W,YKL210W
YAL012W,YDR415C
YAL012W,YMR300C
YAL012W,YLR084C
YAL012W,YKL130C
YAL012W,YOR184W
YAL012W,YMR235C
YAL012W,YER156C
YAL013W,YMR075W
YAL013W,YPL139C
YAL013W,YML127W
YAL013W,YPL016W
YAL013W,YKL072W
YAL013W,YKL185W
YAL013W,YKR029C
YAL013W,YBR095C
YAL013W,YLR183C
YAL013W,YCR033W
YAL013W,YOL004W
YAL013W,YNL330C
YAL013W,YPR068C
YAL013W,YNL097C
YAL013W,YBR103W
YAL013W,YER088C
YAL013W,YGL194C
YAL013W,YPR023C
YAL013W,YMR053C
YAL013W,YDR207C
YAL013W,YNL309W
YAL013W,YPL181W
YAL013W,YEL056W
YAL013W,YMR263W
YAL013W,YBL054W
YAL013W,YIL084C
YAL013W,YDL076C
YAL014C,YDR189W
YAL014C,YLR093C
YAL014C,YHL031C
YAL014C,YMR197C
YAL014C,YGR009C
YAL014C,YER133W
YAL014C,YLR078C
YAL014C,YNR049C
YAL014C,YOR327C
YAL014C,YBR080C
YAL014C,YOR075W
YAL014C,YKL006CA
YAL014C,YOR106W
YAL014C,YDR498C
YAL014C,YOR036W
YAL014C,YJR125C
YAL014C,YDR468C
YAL014C,YGL095C
YAL014C,YMR017W
YAL014C,YIL004C
YAL014C,YBL050W
YAL014C,YKL196C
YAL014C,YGL098W
YAL014C,YLR268W
YAL014C,YLR026C
YAL014C,YPL232W
YAL014C,YDR264C
YAL014C,YGL212W
YAL014C,YOL018C
YAL014C,YMR183C
YAL014C,YAL030W
YAL015C,YBL019W
YAL015C,YML105C
YAL015C,YOL115W
YAL016W,YDR523C
YAL016W,YOR178C
YAL016W,YER054C
YAL016W,YPL178W
YAL016W,YML109W
YAL016W,YGR123C
YAL016W,YGR162W
YAL016W,YOR014W
YAL016W,YNR032W
YAL016W,YLR233C
YAL016W,YNL116W
YAL016W,YKL193C
YAL016W,YML016C
YAL016W,YBR045C
YAL016W,YNL209W
YAL016W,YGR161C
YAL016W,YDL047W
YAL016W,YIL153W
YAL016W,YDL188C
YAL016W,YMR028W
YAL016W,YDR028C
YAL016W,YHR004C
YAL016W,YDL126C
YAL016W,YBR050C
YAL016W,YLR238W
YAL016W,YKL190W
YAL016W,YER032W
YAL016W,YML057W
YAL016W,YDR206W
YAL016W,YMR029C
YAL016W,YDR435C
YAL016W,YDR436W
YAL016W,YMR273C
YAL016W,YDR075W
YAL016W,YOR162C
YAL016W,YKR096W
YAL016W,YPL256C
YAL016W,YDR200C
YAL016W,YGL190C
YAL016W,YAL024C
YAL016W,YNL201C
YAL016W,YMR080C
YAL016W,YDR130C
YAL016W,YER133W
YAL016W,YOR386W
YAL016W,YOR349W
YAL016W,YFR004W
YAL016W,YLR433C
YAL016W,YFR003C
YAL016W,YMR125W
YAL016W,YIL151C
YAL016W,YLR273C
YAL016W,YNL127W
YAL016W,YAL009W
YAL016W,YGL049C
YAL016W,YMR311C
YAL016W,YHR102W
YAL016W,YHR158C
YAL016W,YDL134C
YAL016W,YER165W
YAL016W,YHR115C
YAL016W,YKR075C
YAL016W,YHR075C
YAL016W,YGR281W
YAL016W,YBL046W
YAL016W,YFR028C
YAL016W,YNL217W
YAL016W,YOL141W
YAL016W,YPL152W
YAL016W,YOR062C
YAL016W,YPL179W
YAL017W,YKL193C
YAL017W,YLL013C
YAL017W,YER027C
YAL017W,YDR020C
YAL017W,YOL045W
YAL017W,YER177W
YAL017W,YER075C
YAL017W,YDL230W
YAL017W,YDR044W
YAL017W,YDR443C
YAL017W,YGL020C
YAL017W,YKL035W
YAL017W,YKL049C
YAL017W,YDL100C
YAL017W,YDR477W
YAL017W,YGR252W
YAL017W,YMR227C
YAL017W,YPL110C
YAL017W,YER054C
YAL017W,YGL112C
YAL017W,YHR128W
YAL017W,YNR012W
YAL017W,YER133W
YAL017W,YDR099W
YAL017W,YPR160W
YAL018C,YDL017W
YAL018C,YMR001C
YAL019W,YBR245C
YAL019W,YAR007C
YAL019W,YPR068C
YAL019W,YDR224C
YAL019W,YIL126W
YAL019W,YLR288C
YAL019W,YBL088C
YAL019W,YOR033C
YAL019W,YBL003C
YAL019W,YBR084W
YAL019W,YLR293C
YAL019W,YGL194C
YAL019W,YDL147W
YAL019W,YHR164C
YAL019W,YIL035C
YAL019W,YJR119C
YAL019W,YFR052W
YAL019W,YBR010W
YAL019W,YOR185C
YAL019W,YJL090C
YAL019W,YPR003C
YAL019W,YNL330C
YAL019W,YOR290C
YAL019W,YOL090W
YAL019W,YDR225W
YAL020C,YNL189W
YAL020C,YOR185C
YAL020C,YER009W
YAL020C,YLR335W
YAL020C,YKR048C
YAL020C,YLR293C
YAL020C,YBL071WA
YAL020C,YMR235C
YAL021C,YBL032W
YAL021C,YGR116W
YAL021C,YDR138W
YAL021C,YGL122C
YAL021C,YDL160C
YAL021C,YNR052C
YAL021C,YDL165W
YAL021C,YCR093W
YAL021C,YGL178W
YAL021C,YGL195W
YAL021C,YKR036C
YAL021C,YLR418C
YAL021C,YNL288W
YAL021C,YGL014W
YAL021C,YGR134W
YAL021C,YER068W
YAL021C,YFL028C
YAL021C,YBR172C
YAL021C,YDR188W
YAL021C,YDL140C
YAL021C,YMR181C
YAL021C,YPR072W
YAL021C,YLL013C
YAL021C,YBR279W
YAL021C,YPR042C
YAL021C,YCR077C
YAL021C,YER165W
YAL021C,YGR092W
YAL021C,YIL038C
YAL021C,YDR252W
YAL021C,YNL025C
YAL021C,YKL025C
YAL023C,YGL038C
YAL023C,YML130C
YAL023C,YGL200C
YAL023C,YGR199W
YAL023C,YCR043C
YAL023C,YKL130C
YAL023C,YBR004C
YAL023C,YOR321W
YAL023C,YEL036C
YAL023C,YJR143C
YAL023C,YDR245W
YAL023C,YDR057W
YAL023C,YML115C
YAL023C,YDR307W
YAL023C,YML012W
YAL023C,YJR013W
YAL023C,YDL093W
YAL023C,YJR075W
YAL023C,YCL052C
YAL023C,YNL158W
YAL023C,YJL183W
YAL023C,YDL095W
YAL023C,YPL050C
YAL024C,YDR099W
YAL024C,YAL016W
YAL024C,YPR154W
YAL024C,YGR136W
YAL024C,YOR233W
YAL024C,YOR014W
YAL024C,YGR238C
YAL024C,YPR119W
