geneA,geneB
YDR195W,YGR156W
YDR195W,YJR093C
YDR195W,YKL018W
YDR195W,YKL059C
YDR195W,YLR115W
YDR201W,YGL061C
YDR201W,YGR113W
YDR201W,YKL052C
YDR201W,YKR037C
YDR201W,YKR083C
YDR207C,YBL003C
YDR207C,YDL053C
YDR207C,YDR381W
YDR207C,YIL084C
YDR211W,YER025W
YDR211W,YGR083C
YDR211W,YJR007W
YDR211W,YKR026C
YDR211W,YLR291C
YDR211W,YOR260W
YDR213W,YBR072W
YDR213W,YML111W
YDR214W,YMR186W
YDR221W,YHR193C
YDR221W,YPL037C
YDR224C,YBL002W
YDR224C,YBL003C
YDR224C,YBR009C
YDR224C,YGL207W
YDR224C,YKR048C
YDR224C,YML069W
YDR224C,YOL012C
YDR225W,YBL003C
YDR225W,YBL046W
YDR225W,YDR075W
YDR225W,YGL207W
YDR225W,YGL241W
YDR225W,YKR048C
YDR225W,YML069W
YDR225W,YNL201C
YDR233C,YPL154C
YDR234W,YEL034W
YDR234W,YGR285C
YDR234W,YHR064C
YDR234W,YLL026W
YDR234W,YLR058C
YDR234W,YLR249W
YDR234W,YPL048W
YDR235W,YBR119W
YDR235W,YDR240C
YDR235W,YGR013W
YDR235W,YIL061C
YDR235W,YKL012W
YDR235W,YML046W
YDR238C,YBL076C
YDR238C,YBR047W
YDR238C,YER122C
YDR238C,YFR051C
YDR238C,YGL137W
YDR238C,YIL076W
YDR238C,YLR051C
YDR238C,YNL287W
YDR238C,YOR363C
YDR238C,YPL010W
YDR240C,YBR119W
YDR240C,YDL215C
YDR240C,YER029C
YDR240C,YGR013W
YDR240C,YGR074W
YDR240C,YIL061C
YDR240C,YKL012W
YDR240C,YLR147C
YDR240C,YLR347C
YDR240C,YML046W
YDR240C,YPR182W
YDR243C,YDR388W
YDR246W,YDR472W
YDR246W,YOR115C
YDR248C,YDR304C
YDR251W,YDL130W
YDR251W,YJL052W
YDR254W,YBR211C
YDR254W,YJL105W
YDR254W,YJR135C
YDR254W,YLR315W
YDR254W,YNR013C
YDR254W,YNR062C
YDR254W,YOL054W
YDR264C,YDR159W
YDR272W,YLR043C
YDR279W,YLR154C
YDR283C,YDR174W
YDR283C,YDR181C
YDR283C,YDR381W
YDR283C,YGR167W
YDR283C,YKL101W
YDR283C,YLL005C
YDR283C,YLR150W
YDR283C,YML010W
YDR283C,YML057W
YDR283C,YMR255W
YDR283C,YNL047C
YDR283C,YNR051C
YDR283C,YPR052C
YDR288W,YEL019C
YDR288W,YOR294W
YDR289C,YGL246C
YDR289C,YLR347C
YDR289C,YNL189W
YDR289C,YOR048C
YDR293C,YER033C
YDR293C,YJL098W
YDR293C,YKR028W
YDR295C,YBL058W
YDR295C,YDL126C
YDR295C,YNL021W
YDR295C,YPR179C
YDR299W,YER127W
YDR299W,YGR145W
YDR299W,YJL033W
YDR299W,YNL132W
YDR301W,YGR156W
YDR301W,YJR093C
YDR301W,YKL059C
YDR301W,YKR002W
YDR301W,YLR115W
YDR301W,YMR033W
YDR301W,YNL317W
YDR301W,YOR093C
YDR301W,YPR107C
YDR303C,YCR052W
YDR303C,YDL040C
YDR303C,YFR037C
YDR303C,YGR054W
YDR303C,YHR013C
YDR303C,YIL126W
YDR303C,YLR033W
YDR303C,YLR321C
YDR303C,YLR357W
YDR303C,YMR033W
YDR303C,YMR091C
YDR303C,YOR253W
YDR303C,YPR034W
YDR308C,YDL005C
YDR308C,YGL025C
YDR308C,YGL127C
YDR308C,YOL051W
YDR308C,YOR174W
YDR308C,YPR070W
YDR310C,YOR279C
YDR311W,YDR460W
YDR311W,YER168C
YDR311W,YGR098C
YDR311W,YLR005W
YDR311W,YPR056W
YDR314C,YDR388W
YDR314C,YGL014W
YDR314C,YHR029C
YDR314C,YIL105C
YDR314C,YLR429W
YDR318W,YBR211C
YDR318W,YGR006W
YDR318W,YGR179C
YDR318W,YJR135C
YDR318W,YLR315W
YDR320CA,YDR016C
YDR320CA,YDR201W
YDR320CA,YGL061C
YDR320CA,YGR113W
YDR320CA,YKL052C
YDR320CA,YKR037C
YDR320CA,YPR155C
YDR322W,YDR237W
YDR322W,YDR462W
YDR322W,YNL005C
YDR322W,YNL252C
YDR324C,YDR398W
YDR324C,YEL055C
YDR324C,YGR128C
YDR324C,YHR196W
YDR324C,YJL109C
YDR324C,YMR093W
YDR324C,YPL126W
YDR325W,YFR031C
YDR325W,YLR086W
YDR325W,YLR272C
YDR330W,YDL126C
YDR334W,YJL081C
YDR334W,YLR085C
YDR334W,YLR385C
YDR334W,YNL107W
YDR334W,YPL235W
YDR337W,YBR146W
YDR337W,YDR175C
YDR337W,YGL129C
YDR337W,YGR165W
YDR337W,YIL070C
YDR337W,YJR113C
YDR337W,YKL155C
YDR337W,YNL137C
YDR337W,YNL306W
YDR348C,YDR099W
YDR353W,YHR106W
YDR354W,YER065C
YDR357C,YKL061W
YDR361C,YBL087C
YDR361C,YPL208W
YDR362C,YDR087C
YDR362C,YDR155C
YDR362C,YDR174W
YDR362C,YGR047C
YDR362C,YOR110W
YDR362C,YPL007C
YDR363WA,YBL054W
YDR363WA,YBR080C
YDR363WA,YCR014C
YDR363WA,YDL030W
YDR363WA,YDR108W
YDR363WA,YDR394W
YDR363WA,YDR427W
YDR363WA,YER021W
YDR363WA,YFR004W
YDR363WA,YFR010W
YDR363WA,YFR052W
YDR363WA,YGL048C
YDR363WA,YHR027C
YDR363WA,YHR200W
YDR363WA,YIL075C
YDR363WA,YKL145W
YDR363WA,YLR421C
YDR363WA,YNL087W
YDR363WA,YOR117W
YDR363WA,YOR259C
YDR363WA,YOR261C
YDR363WA,YPR108W
YDR365C,YDL014W
YDR365C,YDR071C
YDR365C,YDR227W
YDR365C,YDR299W
YDR365C,YDR381W
YDR365C,YDR388W
YDR365C,YDR507C
YDR365C,YGR145W
YDR365C,YHR065C
YDR365C,YHR089C
YDR365C,YIL142W
YDR365C,YJL033W
YDR365C,YKL015W
YDR365C,YKL104C
YDR365C,YLR175W
YDR365C,YML105C
YDR365C,YNR054C
YDR365C,YOR294W
YDR365C,YPL146C
YDR369C,YMR224C
YDR369C,YNL084C
YDR372C,YLR149C
YDR379W,YNL307C
YDR385W,YDR166C
YDR385W,YER023W
YDR385W,YIL103W
YDR385W,YJL046W
YDR385W,YKL191W
YDR385W,YMR315W
YDR386W,YBR098W
YDR388W,YMR192W
YDR390C,YPR180W
YDR392W,YBR081C
YDR392W,YDR176W
YDR392W,YDR448W
YDR392W,YGL112C
YDR392W,YMR223W
YDR392W,YOL148C
YDR392W,YPL254W
YDR397C,YER159C
YDR398W,YCR087CA
YDR398W,YDR381W
YDR398W,YGR128C
YDR398W,YHR196W
YDR398W,YKR092C
YDR398W,YMR093W
YDR398W,YNR051C
YDR398W,YPL126W
YDR405W,YDR322W
YDR405W,YIL070C
YDR405W,YLR439W
YDR405W,YNL284C
YDR405W,YPL173W
YDR407C,YKR068C
YDR407C,YOR115C
YDR408C,YOR361C
YDR409W,YGR126W
YDR409W,YLL029W
YDR409W,YLR303W
YDR416W,YAL032C
YDR416W,YBR139W
YDR416W,YBR188C
YDR416W,YDR074W
YDR416W,YDR388W
YDR416W,YGR129W
YDR416W,YHR165C
YDR416W,YIL068C
YDR416W,YJR050W
YDR416W,YLL036C
YDR416W,YLR117C
YDR416W,YLR147C
YDR416W,YMR213W
YDR419W,YDR477W
YDR419W,YEL026W
YDR419W,YER027C
YDR419W,YGL115W
YDR419W,YHR121W
YDR422C,YDR477W
YDR422C,YER162C
YDR422C,YGL115W
YDR425W,YJL036W
YDR427W,YBR069C
YDR427W,YBR080C
YDR427W,YDL007W
YDR427W,YDR159W
YDR427W,YDR394W
YDR427W,YER021W
YDR427W,YFR004W
YDR427W,YFR010W
YDR427W,YFR052W
YDR427W,YGL048C
YDR427W,YGR232W
YDR427W,YHR027C
YDR427W,YHR200W
YDR427W,YIL075C
YDR427W,YKL145W
YDR427W,YLR421C
YDR427W,YMR191W
YDR427W,YOR117W
YDR427W,YOR259C
YDR427W,YOR261C
YDR427W,YOR294W
YDR427W,YPR108W
YDR429C,YMR146C
YDR429C,YMR309C
YDR429C,YOR361C
YDR440W,YDR381W
YDR440W,YIL105C
YDR440W,YLR309C
YDR440W,YLR429W
YDR440W,YNL106C
YDR440W,YOR294W
YDR443C,YDR308C
YDR443C,YHR067W
YDR443C,YPL042C
YDR448W,YBR081C
YDR448W,YCR082W
YDR448W,YDR145W
YDR448W,YGL112C
YDR448W,YGR252W
YDR448W,YOL148C
YDR448W,YPL254W
YDR449C,YAL001C
YDR449C,YBL075C
YDR449C,YDL014W
YDR449C,YDR381W
YDR449C,YDR388W
YDR449C,YDR436W
YDR449C,YGR223C
YDR449C,YJL069C
YDR449C,YLR129W
YDR449C,YLR222C
YDR449C,YLR409C
YDR453C,YML028W
YDR457W,YAL029C
YDR457W,YGL106W
YDR457W,YGR285C
YDR457W,YHR064C
YDR457W,YIL148W
YDR457W,YLL021W
YDR457W,YLR249W
YDR457W,YMR186W
YDR457W,YOR326W
YDR460W,YER171W
YDR460W,YLR005W
YDR460W,YPR056W
YDR462W,YDR381W
YDR462W,YIL070C
YDR462W,YNL005C
YDR462W,YNL252C
YDR462W,YNL284C
YDR463W,YBL003C
YDR463W,YBR010W
YDR463W,YDL140C
YDR463W,YDR457W
YDR469W,YBR258C
YDR469W,YHR119W
YDR469W,YLR015W
YDR469W,YPL138C
YDR475C,YDR381W
YDR475C,YDR475C
YDR477W,YER027C
YDR477W,YGL115W
YDR477W,YGL208W
YDR478W,YBR257W
YDR478W,YNL221C
YDR480W,YGL245W
YDR480W,YMR186W
YDR482C,YMR240C
YDR485C,YDR334W
YDR485C,YLR385C
YDR485C,YPL235W
YDR488C,YDR424C
YDR490C,YBR049C
YDR490C,YDR099W
YDR490C,YGR086C
YDR490C,YPL004C
YDR490C,YPL005W
YDR496C,YDL014W
YDR496C,YHL034C
YDR496C,YLR150W
YDR496C,YPR169W
YDR499W,YJR096W
YDR499W,YNL312W
YDR501W,YKR078W
YDR502C,YLR180W
YDR507C,YDL014W
YDR507C,YHR107C
YDR507C,YKR048C
YDR507C,YLR175W
YDR507C,YNL246W
YDR510W,YMR186W
YDR515W,YDR381W
YDR515W,YOL139C
YDR517W,YDL099W
YDR517W,YIL109C
YDR517W,YPR181C
YDR519W,YGL014W
YDR519W,YOL088C
YDR523C,YAL001C
YDR523C,YDR388W
YDR523C,YGL062W
YDR523C,YLL005C
YDR523C,YPL254W
YDR533C,YLR314C
YDR533C,YMR322C
YEL001C,YGR126W
YEL001C,YLR429W
YEL003W,YGR078C
YEL003W,YJL179W
YEL003W,YLR200W
YEL003W,YML094W
YEL003W,YNL153C
YEL005C,YDR357C
YEL005C,YGL079W
YEL005C,YLR408C
YEL005C,YNL086W
YEL012W,YBL003C
YEL012W,YLR410W
YEL015W,YNL118C
YEL016C,YBR034C
YEL018W,YBL003C
YEL018W,YDR359C
YEL018W,YFL024C
YEL018W,YGR002C
YEL018W,YHR090C
YEL018W,YHR099W
YEL018W,YJL081C
YEL018W,YNL107W
YEL018W,YNL136W
YEL018W,YOR244W
YEL018W,YPR023C
YEL023C,YCL014W
YEL023C,YDL185W
YEL023C,YDR454C
YEL023C,YFR053C
YEL023C,YJL052W
YEL023C,YJR009C
YEL023C,YKL216W
YEL037C,YBL075C
YEL037C,YBR109C
YEL037C,YBR234C
YEL037C,YCR009C
YEL037C,YDL007W
YEL037C,YDL029W
YEL037C,YDL190C
YEL037C,YDR081C
YEL037C,YDR129C
YEL037C,YDR363WA
YEL037C,YDR388W
YEL037C,YDR394W
YEL037C,YDR427W
YEL037C,YER095W
YEL037C,YER162C
YEL037C,YFR004W
YEL037C,YGL106W
YEL037C,YHR027C
YEL037C,YHR200W
YEL037C,YIL075C
YEL037C,YIL148W
YEL037C,YJR065C
YEL037C,YKL145W
YEL037C,YLL050C
YEL037C,YLR429W
YEL037C,YML011C
YEL037C,YNR031C
YEL037C,YOR117W
YEL037C,YOR259C
YEL037C,YPL096W
YEL040W,YDR272W
YEL044W,YDR190C
YEL044W,YER092W
YEL044W,YGL150C
YEL044W,YJL081C
YEL044W,YLR052W
YEL044W,YNL059C
YEL044W,YOR141C
YEL044W,YPL235W
YEL055C,YOR294W
YEL056W,YBR039W
YEL056W,YHR118C
YEL056W,YLL022C
YEL056W,YML065W
YEL056W,YML105C
YEL056W,YMR230W
YEL056W,YPL001W
YER006W,YKL117W
YER007CA,YJR014W
YER012W,YBL041W
YER012W,YDL203C
YER012W,YEL061C
YER012W,YER094C
YER012W,YFR050C
YER012W,YGL011C
YER012W,YGL096W
YER012W,YGR135W
YER012W,YGR253C
YER012W,YJL001W
YER012W,YJL092W
YER012W,YJL132W
YER012W,YLR290C
YER012W,YML092C
YER012W,YMR314W
YER012W,YOL038W
YER012W,YOR157C
YER012W,YOR362C
YER012W,YPR103W
YER016W,YOR294W
YER018C,YDL073W
YER018C,YMR117C
YER022W,YDL005C
YER022W,YDR308C
YER022W,YGL025C
YER022W,YGL127C
YER022W,YGL151W
YER022W,YGR104C
YER022W,YHR041C
YER022W,YHR058C
YER022W,YLR071C
YER022W,YML105C
YER022W,YMR112C
YER022W,YNL236W
YER022W,YNR010W
YER022W,YOL051W
YER022W,YOL135C
YER022W,YOR174W
YER022W,YPL042C
YER022W,YPL210C
YER022W,YPR070W
YER022W,YPR168W
YER023W,YIL070C
YER023W,YKR048C
YER025W,YGR083C
YER025W,YJR007W
YER025W,YLR291C
YER025W,YMR309C
YER025W,YOR260W
YER025W,YPR041W
YER027C,YDR028C
YER027C,YDR099W
YER027C,YER129W
YER027C,YER162C
YER027C,YGL115W
YER029C,YBR152W
YER029C,YGR074W
YER029C,YKL012W
YER029C,YLR147C
YER029C,YMR240C
YER029C,YOR159C
YER029C,YOR308C
YER029C,YPL213W
YER029C,YPR178W
YER029C,YPR182W
YER030W,YOR361C
YER035W,YBR142W
YER035W,YDL148C
YER035W,YDR381W
YER035W,YEL015W
YER035W,YLR150W
YER035W,YNL308C
YER047C,YDL008W
YER048WA,YCL017C
YER048WA,YKL192C
YER049W,YDR388W
YER049W,YLR249W
YER049W,YLR429W
YER049W,YPL089C
YER050C,YBR146W
YER050C,YBR251W
YER050C,YDR041W
YER050C,YDR175C
YER050C,YDR304C
YER050C,YDR337W
YER050C,YDR347W
YER050C,YDR381W
YER050C,YDR494W
YER050C,YGL129C
YER050C,YGR084C
YER050C,YGR165W
YER050C,YGR215W
YER050C,YHL004W
YER050C,YHR121W
YER050C,YHR216W
YER050C,YIL070C
YER050C,YIL093C
YER050C,YJR031C
YER050C,YJR101W
YER050C,YJR113C
YER050C,YKL054C
YER050C,YKL155C
YER050C,YLR432W
YER050C,YMR158W
YER050C,YMR290C
YER050C,YNL081C
YER050C,YNL137C
YER050C,YOR061W
YER050C,YOR158W
YER050C,YPL013C
YER050C,YPL118W
YER069W,YHR121W
YER070W,YBR072W
YER070W,YIL066C
YER070W,YJL026W
YER071C,YDR429C
YER071C,YIL152W
YER071C,YIR003W
YER071C,YNL209W
YER078C,YDR226W
YER081W,YIL074C
YER086W,YJL052W
YER086W,YJR009C
YER086W,YLR259C
YER086W,YLR355C
YER086W,YMR186W
YER086W,YOR257W
YER088C,YNL091W
YER090W,YKL211C
YER091C,YLR347C
YER092W,YBL003C
YER092W,YDR190C
YER092W,YFL013C
YER092W,YGL150C
YER092W,YJL081C
YER092W,YLR052W
YER092W,YOR141C
YER092W,YOR189W
YER092W,YPL235W
YER095W,YDR174W
YER095W,YHR058C
YER098W,YBR109C
YER098W,YOL087C
YER110C,YAR002W
YER110C,YMR031C
YER111C,YLR182W
YER111C,YPL160W
YER112W,YDR378C
YER112W,YDR473C
YER112W,YGL173C
YER112W,YGR091W
YER112W,YJL124C
YER112W,YLR438CA
YER112W,YNL147W
YER116C,YBL003C
YER116C,YBR009C
YER116C,YCR009C
YER116C,YDR174W
YER116C,YDR388W
YER116C,YLR150W
YER116C,YMR072W
YER116C,YNL088W
YER116C,YOR058C
YER129W,YDR388W
YER129W,YDR422C
YER129W,YDR477W
YER129W,YGL115W
YER131W,YDL014W
YER131W,YIL070C
YER131W,YNL248C
YER133W,YAR014C
YER133W,YCR073WA
YER133W,YDR028C
YER133W,YDR099W
YER133W,YDR475C
YER133W,YGR156W
YER133W,YHR121W
YER133W,YIL035C
YER133W,YIL070C
YER133W,YKL193C
YER133W,YLL013C
YER133W,YLR028C
YER133W,YMR311C
YER133W,YNL233W
YER133W,YOR227W
YER133W,YPL137C
YER139C,YCL029C
YER146W,YDR378C
YER146W,YGL173C
YER146W,YHR165C
YER146W,YJL124C
YER146W,YLR275W
YER147C,YBL003C
YER147C,YBR010W
YER147C,YDL014W
YER147C,YDR087C
YER147C,YDR180W
YER147C,YGR090W
YER147C,YHR121W
YER147C,YJL074C
YER147C,YLR432W
YER147C,YMR229C
YER148W,YDL065C
YER148W,YDR145W
YER148W,YGR246C
YER148W,YHR036W
YER148W,YJL123C
YER148W,YKR048C
YER148W,YLR249W
YER148W,YMR005W
YER148W,YMR186W
YER148W,YMR227C
YER148W,YNL138W
YER148W,YPL011C
YER148W,YPL129W
YER149C,YLL021W
YER151C,YDR363WA
YER151C,YGL106W
YER151C,YLR150W
YER151C,YMR173W
YER151C,YNR051C
YER151C,YOL109W
YER155C,YAR014C
YER155C,YDR028C
YER155C,YLL021W
YER155C,YOR361C
YER161C,YLL022C
YER161C,YNL189W
YER162C,YDL014W
YER162C,YLR197W
YER162C,YOR310C
YER164W,YDL014W
YER164W,YGL019W
YER164W,YGL207W
YER164W,YIL035C
YER164W,YKR081C
YER164W,YLR175W
YER164W,YMR229C
YER164W,YNL004W
YER164W,YOR039W
YER164W,YOR061W
YER171W,YER062C
YER171W,YHR042W
YER171W,YPR056W
YER172C,YBR055C
YER172C,YDR473C
YER172C,YHR165C
YER172C,YJR022W
YER172C,YKL173W
YER172C,YLR147C
YER172C,YLR275W
YER172C,YOR308C
YER172C,YPR178W
YER174C,YDR381W
YER177W,YBR059C
YER177W,YDR028C
YER177W,YER016W
YER177W,YGL181W
YER177W,YGR097W
YER177W,YHR121W
YER177W,YIR003W
YER177W,YLR256W
YER177W,YMR086W
YER177W,YNR047W
YER177W,YOR220W
YER179W,YMR224C
YFL002C,YER060W
YFL002C,YMR097C
YFL002C,YOR355W
YFL007W,YFL007W
YFL007W,YDL053C
YFL007W,YGR285C
YFL007W,YHR064C
YFL007W,YLL026W
YFL007W,YMR186W
YFL008W,YJL074C
YFL013C,YBL003C
YFL013C,YBL106C
YFL013C,YDR190C
YFL013C,YEL034W
YFL013C,YGL150C
YFL013C,YGR285C
YFL013C,YHR064C
YFL013C,YJL081C
YFL013C,YKL081W
YFL013C,YLR052W
YFL013C,YLR249W
YFL013C,YNL215W
YFL013C,YOR141C
YFL013C,YOR189W
YFL013C,YPL048W
YFL013C,YPL235W
YFL014W,YBR109C
YFL014W,YNL312W
YFL016C,YER147C
YFL017WA,YBR119W
YFL017WA,YDR473C
YFL017WA,YER029C
YFL017WA,YER146W
YFL017WA,YER172C
YFL017WA,YGR013W
YFL017WA,YGR074W
YFL017WA,YHR165C
YFL017WA,YIL061C
YFL017WA,YKL012W
YFL017WA,YKL173W
YFL017WA,YLR014C
YFL017WA,YLR147C
YFL017WA,YLR275W
YFL017WA,YOR159C
YFL023W,YLR200W
YFL024C,YBL003C
YFL024C,YDR174W
YFL024C,YDR359C
YFL024C,YFR037C
YFL024C,YGR002C
YFL024C,YHR090C
YFL024C,YJL081C
YFL024C,YJR082C
YFL024C,YNL107W
YFL024C,YNL136W
YFL044C,YDL126C
YFR003C,YKL193C
YFR004W,YDR394W
YFR004W,YFR052W
YFR004W,YGL048C
YFR004W,YHR027C
YFR004W,YHR200W
YFR004W,YIL075C
YFR004W,YKL145W
YFR004W,YMR191W
YFR004W,YOR117W
YFR004W,YOR259C
YFR004W,YOR261C
YFR004W,YOR294W
YFR004W,YPR108W
YFR009W,YGL195W
YFR009W,YHL039W
YFR010W,YBL054W
YFR010W,YCR014C
YFR010W,YDR108W
YFR010W,YDR381W
YFR010W,YDR388W
YFR010W,YDR394W
YFR010W,YER021W
YFR010W,YFR004W
YFR010W,YFR052W
YFR010W,YGL048C
YFR010W,YHR027C
YFR010W,YHR200W
YFR010W,YIL075C
YFR010W,YJR066W
YFR010W,YKL145W
YFR010W,YLR106C
YFR010W,YLR421C
YFR010W,YLR429W
YFR010W,YOR117W
YFR010W,YOR124C
YFR010W,YOR259C
YFR010W,YOR261C
YFR010W,YPR108W
YFR013W,YDL053C
YFR013W,YDR174W
YFR014C,YBR109C
YFR015C,YKR058W
YFR015C,YLR258W
YFR017C,YPR184W
YFR019W,YFL016C
YFR019W,YKL054C
YFR021W,YHR070W
YFR021W,YNL242W
YFR024CA,YDR388W
YFR024CA,YHR016C
YFR024CA,YOR042W
YFR025C,YFR031C
YFR030W,YDR304C
YFR030W,YDR381W
YFR030W,YDR388W
YFR030W,YJL123C
YFR030W,YOR361C
YFR031C,YLR086W
YFR031C,YLR272C
YFR034C,YBR010W
YFR034C,YHR008C
YFR034C,YNL015W
YFR037C,YGR056W
YFR037C,YGR275W
YFR037C,YIL126W
YFR037C,YKR008W
YFR037C,YLR033W
YFR037C,YLR321C
YFR037C,YLR347C
YFR037C,YLR357W
YFR037C,YML127W
YFR037C,YMR033W
YFR037C,YMR091C
YFR037C,YPR034W
YFR040W,YDL047W
YFR040W,YDR436W
YFR040W,YFR021W
YFR048W,YMR186W
YFR049W,YFL018C
YFR050C,YER094C
YFR050C,YGL011C
YFR050C,YGR135W
YFR050C,YGR253C
YFR050C,YJL001W
YFR050C,YML092C
YFR050C,YMR314W
YFR050C,YOL038W
YFR050C,YOR157C
YFR050C,YOR362C
YFR050C,YPR103W
YFR051C,YGL137W
YFR051C,YIL076W
YFR052W,YAL001C
YFR052W,YAL019W
YFR052W,YAL042W
YFR052W,YBL076C
YFR052W,YDL030W
YFR052W,YDL148C
YFR052W,YER021W
YFR052W,YGL078C
YFR052W,YGL095C
YFR052W,YGL178W
YFR052W,YHR027C
YFR052W,YHR102W
YFR052W,YKL145W
YFR052W,YKL203C
YFR052W,YMR048W
YFR052W,YMR089C
YFR052W,YOR259C
YFR052W,YOR261C
YFR052W,YPL082C
YFR052W,YPR108W
YGL005C,YGL223C
YGL005C,YML071C
YGL005C,YNL041C
YGL009C,YGR171C
YGL011C,YBL020W
YGL011C,YDR400W
YGL011C,YER094C
YGL011C,YGR097W
YGL011C,YGR135W
YGL011C,YGR253C
YGL011C,YIL099W
YGL011C,YIR030C
YGL011C,YJL001W
YGL011C,YJL088W
YGL011C,YKR070W
YGL011C,YLR211C
YGL011C,YLR249W
YGL011C,YML092C
YGL011C,YMR314W
YGL011C,YOL038W
YGL011C,YOR157C
YGL011C,YOR362C
YGL014W,YJR025C
YGL014W,YNL112W
YGL020C,YDL100C
YGL020C,YER083C
YGL025C,YDL005C
YGL025C,YEL034W
YGL025C,YGL127C
YGL025C,YHR058C
YGL025C,YNR010W
YGL025C,YOL051W
YGL025C,YOR174W
YGL025C,YPR070W
YGL025C,YPR168W
YGL035C,YAR010C
YGL035C,YBL002W
YGL035C,YBL003C
YGL035C,YBR010W
YGL035C,YDR099W
YGL035C,YDR174W
YGL039W,YER064C
YGL044C,YMR061W
YGL044C,YOR250C
YGL045W,YBL021C
YGL045W,YGL014W
YGL045W,YPL216W
YGL048C,YDR394W
YGL048C,YER021W
YGL048C,YFR052W
YGL048C,YGL004C
YGL048C,YGL141W
YGL048C,YHR027C
YGL048C,YHR200W
YGL048C,YIL075C
YGL048C,YKL145W
YGL048C,YOR117W
YGL048C,YOR259C
YGL048C,YOR261C
YGL048C,YPL004C
YGL048C,YPR108W
YGL049C,YDL014W
YGL049C,YGL122C
YGL049C,YJL138C
YGL049C,YOL139C
YGL050W,YJR031C
YGL057C,YBR045C
YGL058W,YDL074C
YGL061C,YIL070C
YGL061C,YKL052C
YGL061C,YKR037C
YGL061C,YKR048C
YGL061C,YKR083C
YGL066W,YHR064C
YGL066W,YLL026W
YGL067W,YDR381W
YGL067W,YHR121W
YGL067W,YKR037C
YGL067W,YOR257W
YGL070C,YAL062W
YGL070C,YBL059W
YGL070C,YBL082C
YGL070C,YCR079W
YGL070C,YDR388W
YGL070C,YDR404C
YGL070C,YGL014W
YGL070C,YGL043W
YGL070C,YGR005C
YGL070C,YGR063C
YGL070C,YGR186W
YGL070C,YIL021W
YGL070C,YJL140W
YGL070C,YML010W
YGL070C,YOL005C
YGL070C,YOR151C
YGL070C,YOR210W
YGL070C,YOR224C
YGL070C,YPL129W
YGL070C,YPR187W
YGL073W,YBL061C
YGL073W,YJL194W
YGL073W,YLR419W
YGL078C,YCL059C
YGL078C,YDL014W
YGL078C,YDL208W
YGL078C,YEL026W
YGL078C,YHR072WA
YGL078C,YHR089C
YGL078C,YLR175W
YGL078C,YLR197W
YGL078C,YNL308C
YGL086W,YJL030W
YGL087C,YMR140W
YGL087C,YMR323W
YGL090W,YER062C
YGL092W,YDR129C
YGL092W,YGL100W
YGL092W,YJR042W
YGL092W,YKL057C
YGL092W,YLR208W
YGL092W,YLR429W
YGL094C,YKL025C
YGL097W,YLR293C
YGL097W,YNL247W
YGL097W,YPL037C
YGL099W,YBR101C
YGL099W,YDR174W
YGL099W,YDR381W
YGL099W,YOR294W
YGL105W,YBR128C
YGL105W,YBR296C
YGL105W,YDR270W
YGL105W,YDR385W
YGL105W,YER157W
YGL105W,YGL245W
YGL105W,YGR264C
YGL105W,YHL009WB
YGL105W,YHR131C
YGL105W,YIR033W
YGL105W,YJL092W
YGL105W,YKL050C
YGL105W,YLR138W
YGL105W,YLR247C
YGL105W,YMR280C
YGL105W,YNL021W
YGL105W,YNL119W
YGL105W,YNR013C
YGL105W,YOR017W
YGL105W,YOR197W
YGL106W,YAL029C
YGL106W,YBR109C
YGL106W,YDR171W
YGL106W,YDR388W
YGL106W,YGR086C
YGL106W,YLR429W
YGL106W,YOL139C
YGL106W,YOR326W
YGL106W,YPL004C
YGL106W,YPR171W
YGL108C,YDL126C
YGL110C,YKR023W
YGL111W,YNL082W
YGL111W,YOR380W
YGL112C,YBL002W
YGL112C,YBR081C
YGL112C,YDR381W
YGL112C,YGL066W
YGL112C,YGR252W
YGL112C,YGR274C
YGL112C,YLR055C
YGL112C,YML015C
YGL112C,YMR005W
YGL112C,YMR227C
YGL112C,YMR236W
YGL112C,YOL148C
YGL112C,YPL011C
YGL112C,YPL047W
YGL112C,YPL254W
YGL120C,YDL014W
YGL120C,YDR381W
YGL120C,YGL128C
YGL120C,YKR022C
YGL120C,YLR150W
YGL120C,YLR424W
YGL120C,YNL224C
YGL120C,YNL308C
YGL120C,YOL115W
YGL122C,YDR381W
YGL122C,YLR150W
YGL122C,YMR255W
YGL124C,YML007W
YGL124C,YOR151C
YGL125W,YPL023C
YGL127C,YBR193C
YGL127C,YDL005C
YGL127C,YHR058C
YGL127C,YLR071C
YGL127C,YLR150W
YGL127C,YNL236W
YGL127C,YNR010W
YGL127C,YOL051W
YGL127C,YOL135C
YGL127C,YOR174W
YGL127C,YPR070W
YGL127C,YPR168W
YGL133W,YCL032W
YGL133W,YJL065C
YGL133W,YOR304W
YGL137W,YIL035C
YGL137W,YIL076W
YGL137W,YLR260W
YGL137W,YMR224C
YGL137W,YNL287W
YGL137W,YPL010W
YGL150C,YOR141C
YGL150C,YPL235W
YGL151W,YDL005C
YGL151W,YDR308C
YGL151W,YGL025C
YGL151W,YGR104C
YGL151W,YNR010W
YGL151W,YOL051W
YGL151W,YOL135C
YGL151W,YOR174W
YGL151W,YPR070W
YGL151W,YPR168W
YGL155W,YKL019W
YGL157W,YCR014C
YGL157W,YGL171W
YGL157W,YMR034C
