geneA,geneB
YGR280C,YMR269W
YDR298C,YBL045C
YPR167C,YLR092W
YNL302C,YGL030W
YGL030W,YNL302C
YPL249CA,YGR148C
YGR183C,YLR038C
YJL001W,YGL011C
YGR148C,YPL249CA
YBR101C,YJR046W
YMR269W,YGR280C
YGL116W,YPL242C
YBR256C,YJR130C
YNCE0007C,YNCE0024W
YGL147C,YBR189W
YLR092W,YPR167C
YJR130C,YBR256C
YGL011C,YJL001W
YLR038C,YGR183C
YJR046W,YBR101C
YNL077W,YFL016C
YIL052C,YOL121C
YFL016C,YNL077W
YHR010W,YLR061W
YOR136W,YLR027C
YLR061W,YHR010W
YBL045C,YDR298C
YOL121C,YIL052C
YJR137C,YER091C
YMR142C,YOL040C
YDR496C,YOR206W
YJL190C,YPR102C
YOL040C,YMR142C
YPL078C,YPR191W
YLR340W,YGL123W
YJR092W,YJL051W
YNL066W,YNL327W
YBL039C,YMR290C
YMR076C,YDR097C
YDR046C,YGR055W
YNL302C,YNL069C
YBR005W,YOR385W
YDL075W,YER131W
YDL082W,YNL069C
YPR119W,YLR190W
YGL030W,YBL092W
YOR385W,YBR005W
YKR054C,YHR099W
YNL273W,YNL082W
YNL082W,YNL273W
YBL092W,YGL076C
YBL092W,YGL030W
YLR190W,YPR119W
YJL177W,YGL076C
YFR050C,YFR004W
YKL006W,YPL143W
YPR191W,YPL078C
YNL327W,YNL066W
YGL123W,YLR340W
YGL147C,YHR010W
YJL051W,YJR092W
YOR206W,YDR496C
YPR103W,YML092C
YNL069C,YNL302C
YNL069C,YDL082W
YPR102C,YJL190C
YGL189C,YPL143W
YHR099W,YKR054C
YER131W,YDL075W
YHR010W,YGL147C
YFR004W,YFR050C
YDR097C,YMR076C
YGL076C,YBL092W
YGL076C,YJL177W
YMR290C,YBL039C
YML092C,YPR103W
YGR055W,YDR046C
YPL143W,YKL006W
YPL143W,YGL189C
YIL149C,YGL086W
YNL007C,YDR214W
YMR142C,YPL249CA
YKL170W,YKL167C
YGL086W,YIL149C
YOR128C,YMR189W
YHR005C,YBL016W
YPL078C,YDR529C
YLR340W,YLL045C
YPL242C,YBR038W
YNL294C,YNL293W
YMR189W,YOR128C
YBL016W,YHR005C
YNL293W,YNL294C
YPL249CA,YMR142C
YBR038W,YPL242C
YLR150W,YGR214W
YKL167C,YKL170W
YOR065W,YDR529C
YDR214W,YNL007C
YGR214W,YLR150W
YOR136W,YNR001C
YJL096W,YKL003C
YLL045C,YLR340W
YDR529C,YPL078C
YDR529C,YOR065W
YKL003C,YJL096W
YNR001C,YOR136W
YNL178W,YOL127W
YKL209C,YFL027C
YOL058W,YHR018C
YFL027C,YKL209C
YLR340W,YOL039W
YOL039W,YLR340W
YHR018C,YOL058W
YOL127W,YNL178W
YJR121W,YGL187C
YBL041W,YDR394W
YGL030W,YGL123W
YDR258C,YFL016C
YDR394W,YBL041W
YMR314W,YJL001W
YJL001W,YMR314W
YDL179W,YNL078W
YGL123W,YGL030W
YOR065W,YGL187C
YGL187C,YJR121W
YGL187C,YOR065W
YER131W,YLR061W
YFL016C,YDR258C
YOR184W,YLR359W
YNL078W,YDL179W
YLR061W,YER131W
YLR359W,YOR184W
YHL035C,YLR136C
YJR101W,YGL068W
YGL021W,YJL051W
YAR018C,YMR001C
YMR001C,YAR018C
YBL092W,YLR061W
YDL029W,YJR065C
YBR038W,YOR025W
YLR136C,YHL035C
YPR010CA,YMR256C
YDR064W,YJR123W
YMR256C,YPR010CA
YJL051W,YGL021W
YGL068W,YJR101W
YOR025W,YBR038W
YJR065C,YDL029W
YJR123W,YDR064W
YLR061W,YBL092W
YDR324C,YIL091C
YBR189W,YGR034W
YGL037C,YCL040W
YNL284C,YNL005C
YMR314W,YGL048C
YDL007W,YDR427W
YIL133C,YNL069C
YDR212W,YJL008C
YER172C,YGL195W
YJL008C,YDR212W
YLR409C,YLR222C
YLR167W,YHR010W
YNL005C,YNL284C
YGL195W,YER172C
YML120C,YKL148C
YNL069C,YIL133C
YIL091C,YDR324C
YKL148C,YML120C
YLR222C,YLR409C
YCL040W,YGL037C
YGL048C,YMR314W
YOL020W,YDR508C
YDR427W,YDL007W
YHR010W,YLR167W
YGR034W,YBR189W
YDR508C,YOL020W
YNL007C,YLL024C
YJR016C,YER073W
YDL182W,YIR034C
YGL055W,YNR016C
YDR298C,YNL052W
YLR258W,YMR105C
YNL052W,YDR298C
YDR394W,YPR103W
YAL038W,YJR009C
YGR148C,YGR214W
YIR034C,YDL182W
YLL024C,YNL007C
YPR103W,YDR394W
YCL030C,YER055C
YER073W,YJR016C
YGR214W,YGR148C
YER055C,YCL030C
YMR105C,YLR258W
YJR009C,YAL038W
YNR016C,YGL055W
YDL202W,YGR084C
YIL140W,YPL163C
YPL163C,YIL140W
YBR056WA,YMR316W
YJL136C,YFR032CA
YMR062C,YDR158W
YFR032CA,YJL136C
YDR394W,YGR048W
YIR026C,YDR465C
YGR084C,YDL202W
YDR158W,YMR062C
YMR316W,YBR056WA
YPR191W,YDL004W
YDL004W,YPR191W
YGR048W,YDR394W
YER012W,YDR427W
YDR465C,YIR026C
YDR427W,YER012W
YIR033W,YGL055W
YJL033W,YGR145W
YDL204W,YML128C
YIR032C,YKR039W
YGR103W,YHR170W
YML126C,YPL028W
YOL040C,YDR064W
YGL055W,YIR033W
YLR340W,YNL069C
YLR276C,YPR112C
YBL039C,YMR131C
YMR032W,YPR119W
YJR121W,YKL016C
YPR119W,YMR032W
YMR131C,YBL039C
YKL016C,YJR121W
YKL006W,YJR123W
YMR128W,YMR049C
YGR145W,YJL033W
YDR064W,YOL040C
YMR049C,YMR128W
YPL028W,YML126C
YNL069C,YLR340W
YPR112C,YLR276C
YML128C,YDL204W
YKR039W,YIR032C
YKL113C,YBR088C
YJR123W,YKL006W
YDR516C,YFR053C
YHR170W,YGR103W
YBR088C,YKL113C
YFR053C,YDR516C
YHL035C,YHL040C
YGL191W,YKL016C
YGL008C,YDR033W
YJL136C,YPL143W
YJL136C,YJL177W
YNL102W,YHR154W
YLR048W,YIL133C
YAR015W,YDR019C
YDL143W,YIL142W
YIL074C,YJR137C
YNL281W,YOR020C
YML075C,YMR015C
YDR394W,YER021W
YBL092W,YNL069C
YJL177W,YJL136C
YKL016C,YGL191W
YHL040C,YHL035C
YIL133C,YLR048W
YER021W,YDR394W
YBR039W,YDR529C
YGL123W,YNL069C
YIL142W,YDL143W
YHR154W,YNL102W
YDR019C,YAR015W
YMR034C,YMR035W
YOR020C,YNL281W
YNL069C,YGL123W
YNL069C,YBL092W
YMR035W,YMR034C
YMR015C,YML075C
YJR137C,YIL074C
YDR033W,YGL008C
YDR529C,YBR039W
YPL143W,YJL136C
YOR234C,YHR021C
YOR128C,YNL220W
YLR216C,YPL106C
YGL031C,YER131W
YBR196C,YLR044C
YER094C,YOR117W
YGR183C,YJL166W
YPL106C,YLR216C
YKL006W,YNL069C
YJL166W,YGR183C
YIR034C,YBR291C
YBR291C,YIR034C
YLR344W,YPL143W
YMR049C,YNL061W
YDR471W,YOL121C
YNL061W,YMR049C
YNL069C,YKL006W
YHR021C,YOR234C
YER131W,YGL031C
YLR044C,YBR196C
YOL121C,YDR471W
YNL220W,YOR128C
YOR117W,YER094C
YPL143W,YLR344W
YDR496C,YDL063C
YNL142W,YFL021W
YDL063C,YDR496C
YAL005C,YMR186W
YER103W,YPL240C
YHR208W,YMR108W
YDR298C,YPR191W
YPL012W,YPR010C
YPR119W,YBR038W
YPR141C,YDR356W
YBR038W,YPR119W
YMR108W,YHR208W
YPR191W,YDR298C
YPL240C,YER103W
YJL050W,YNL132W
YFL021W,YNL142W
YMR186W,YAL005C
YPR010C,YPL012W
YNL132W,YJL050W
YDR356W,YPR141C
YEL013W,YER125W
YOR226C,YKL120W
YHR022C,YHR021WA
YHR021WA,YHR022C
YNL302C,YIL052C
YER125W,YEL013W
YML074C,YLR449W
YPR119W,YOR025W
YOR027W,YDR258C
YDR258C,YOR027W
YGR148C,YER131W
YMR307W,YBR078W
YBR101C,YNL006W
YNL006W,YBR101C
YLR449W,YML074C
YKL120W,YOR226C
YHR021C,YPL143W
YIL052C,YNL302C
YER131W,YGR148C
YOR025W,YPR119W
YBR078W,YMR307W
YPL143W,YHR021C
YNL178W,YNL069C
YKL172W,YKL082C
YJL039C,YER172C
YMR300C,YNL220W
YJR016C,YMR108W
YGR041W,YHR143W
YBR191W,YDL082W
YBR189W,YIL052C
YDR408C,YMR120C
YOL039W,YLR061W
YJL136C,YGR148C
YHR018C,YER069W
YDR050C,YGR254W
YGR209C,YML028W
YER069W,YHR018C
YCL050C,YBR082C
YDL082W,YBR191W
YOR027W,YPL106C
YGL030W,YDR064W
YKL082C,YKL172W
YGR211W,YPL239W
YPL106C,YOR027W
YJL001W,YKL145W
YMR108W,YJR016C
YBR029C,YGL077C
YGR148C,YJL136C
YPR191W,YBL030C
YER172C,YJL039C
YHR143W,YGR041W
YLL062C,YER042W
YMR120C,YDR408C
YER042W,YLL062C
YDR064W,YGL030W
YML120C,YBL045C
YNL069C,YNL178W
YGR254W,YDR050C
YML028W,YGR209C
YFL021W,YKR039W
YPL239W,YGR211W
YIL052C,YBR189W
YKR039W,YFL021W
YGL077C,YBR029C
YLR061W,YOL039W
YBL045C,YML120C
YKL145W,YJL001W
YBL030C,YPR191W
YNL220W,YMR300C
YBR082C,YCL050C
YDR377W,YJR121W
YDL061C,YDR500C
YLR340W,YLR167W
YJL136C,YOL127W
YOL127W,YJL136C
YJR121W,YDR377W
YGL245W,YBR127C
YDL003W,YBR088C
YGL103W,YLR029C
YGR061C,YNL220W
YLR167W,YLR340W
YDL153C,YKL143W
YBR127C,YGL245W
YLR029C,YGL103W
YEL032W,YBL023C
YKL143W,YDL153C
YBL023C,YEL032W
YPL043W,YDL031W
YNL220W,YGR061C
YBR088C,YDL003W
YDR500C,YDL061C
YDL031W,YPL043W
YGL171W,YGR245C
YDR146C,YJL051W
YOL101C,YDR492W
YJL033W,YMR049C
YLR395C,YGR183C
YGR142W,YFL016C
YJL109C,YLR409C
YJR092W,YCL014W
YJL136C,YDL130W
YOR027W,YFL016C
YKL138C,YKL003C
YDL131W,YJL200C
YLR259C,YDR214W
YMR001C,YOR058C
YGR211W,YJR046W
YBL092W,YJL177W
YJL177W,YBL092W
YGR183C,YLR395C
YDR502C,YLR180W
YJL200C,YDL131W
YPL158C,YLR079W
YDR492W,YOL101C
YLR409C,YJL109C
YER012W,YKL145W
YMR049C,YJL033W
YCL014W,YJR092W
YJL051W,YDR146C
YGR245C,YGL171W
YJR046W,YGR211W
YGL189C,YIL052C
YNL037C,YNR001C
YDR214W,YLR259C
YIL052C,YGL189C
YDL130W,YJL136C
YFL016C,YGR142W
YFL016C,YOR027W
YLR079W,YPL158C
YKL145W,YGR135W
YKL145W,YER012W
YGR135W,YKL145W
YLR180W,YDR502C
YOR058C,YMR001C
YKL003C,YKL138C
YNR001C,YNL037C
YDR496C,YHR052W
YGR103W,YDL148C
YOL038W,YER012W
YDL148C,YGR103W
YMR217W,YMR290C
YEL061C,YDR356W
YNL302C,YCR031C
YML063W,YGR085C
YGL029W,YBL028C
YDR457W,YHR165C
YDR457W,YIL129C
YCR031C,YNL302C
YBL028C,YGL029W
YJL177W,YLR061W
YBR089CA,YBR090C
YFR050C,YOR117W
YBR090C,YBR089CA
YHR165C,YDR457W
YCR089W,YNL279W
YER012W,YOL038W
YDR148C,YBL045C
YHR052W,YDR496C
YLR103C,YDR097C
YNL279W,YCR089W
YDR097C,YLR103C
YLR061W,YJL177W
YBL045C,YDR148C
YMR290C,YMR217W
YIL129C,YDR457W
YGR034W,YPL143W
YGR085C,YML063W
YFR052W,YML092C
YML092C,YFR052W
YOR117W,YFR050C
YDR356W,YEL061C
YPL143W,YGR034W
YGR128C,YDR496C
YNL333W,YFL059W
YDR496C,YGR128C
YPR019W,YBR202W
YBR202W,YPR019W
YGR142W,YOR027W
YDL182W,YJL200C
YLR087C,YBR140C
YOL031C,YKL165C
YMR194W,YLR333C
YDR060W,YPL043W
YER091C,YGL125W
YJL136C,YDL075W
YDL063C,YDR101C
YDR035W,YDR158W
YMR229C,YPR010C
YLR048W,YJL177W
YDL075W,YJL136C
YOR027W,YGR142W
YCR031C,YKL006W
YJL177W,YLR048W
YDR158W,YDR035W
YFL059W,YNL333W
YIL133C,YDR471W
YJL001W,YOR157C
YKL165C,YOL031C
YMR108W,YKL120W
YKL006W,YCR031C
YKL006W,YGL103W
YBR053C,YBR056W
YJL200C,YDL182W
YGL103W,YKL006W
YDL004W,YLR038C
YGR027C,YGL189C
YJR152W,YIR031C
YER019W,YER018C
YER018C,YER019W
YPL131W,YGR214W
YGL125W,YER091C
YKL180W,YGL189C
YOR065W,YHR051W
YBR126C,YCL040W
YKL120W,YMR108W
YDR471W,YIL133C
YOR157C,YJL001W
YLR038C,YDL004W
YPR102C,YJR123W
YHR051W,YOR065W
YGL189C,YGR027C
YGL189C,YKL180W
YCL040W,YBR126C
YDR427W,YGR135W
YHR010W,YLR441C
YGR214W,YPL131W
YJR123W,YPR102C
YDR101C,YDL063C
YBR140C,YLR087C
YPL043W,YDR060W
YLR333C,YMR194W
YGR135W,YDR427W
YIR031C,YJR152W
YPR010C,YMR229C
YLR441C,YHR010W
YBR056W,YBR053C
YJL033W,YPR112C
YNL007C,YMR186W
YLR087C,YHR165C
YHR088W,YKL143W
YLR383W,YDR097C
YKR085C,YMR158W
YGR094W,YNL247W
YLR129W,YIL091C
YHR165C,YLR087C
YNL327W,YBR158W
YIL091C,YLR129W
YKL148C,YBL015W
YPR112C,YJL033W
YMR186W,YNL007C
YKL143W,YHR088W
YBR158W,YNL327W
YJR109C,YER052C
YDR097C,YLR383W
YNL247W,YGR094W
YBL045C,YBL030C
YBL015W,YKL148C
YBL030C,YBL045C
YER052C,YJR109C
YMR158W,YKR085C
YKL194C,YBR003W
YHR175WA,YHR175W
YPR108W,YDR427W
YOL040C,YPL249CA
YCL009C,YGL026C
YOL017W,YNL082W
YER152C,YER153C
YBR005W,YLR414C
YER153C,YER152C
YPL249CA,YOL040C
YNL082W,YOL017W
YLR183C,YBR088C
YHL040C,YEL065W
YDR337W,YPL173W
YDL007W,YPR103W
YPL173W,YDR337W
YLR414C,YBR005W
YHR007C,YNL111C
YPL131W,YDR064W
YIL142W,YJL014W
YDR064W,YPL131W
YLR274W,YBL023C
YBR003W,YKL194C
YPR103W,YDL007W
YEL065W,YHL040C
YDR427W,YPR108W
YML073C,YGL076C
YGL026C,YCL009C
YIL078W,YNL247W
YBL023C,YLR274W
YGL076C,YML073C
YNL247W,YIL078W
YNL111C,YHR007C
YBR088C,YLR183C
YHR175W,YHR175WA
YJL014W,YIL142W
YDR146C,YLR190W
YGR142W,YPR158W
YJL158C,YMR307W
YBR189W,YBL092W
YBR189W,YKL180W
YPL079W,YDL082W
YGL001C,YLR100W
YNL102W,YIL026C
YGL031C,YGR085C
YGR210C,YGR211W
YLR100W,YGL001C
YDL082W,YPL079W
YPL256C,YNL289W
YGR211W,YGR210C
YBL092W,YBR189W
YLR190W,YDR146C
YGL148W,YBR249C
YMR307W,YJL158C
YCR071C,YGR215W
YHL033C,YKL180W
YKL180W,YBR189W
YKL180W,YHL033C
YBR249C,YGL148W
YPR158W,YGR142W
YIL026C,YNL102W
YGR215W,YCR071C
YNL289W,YPL256C
YGR085C,YGL031C
YIL149C,YKR095W
YDL181W,YHR001WA
YPL126W,YDR101C
YDR496C,YLR222C
YNR067C,YLR286C
YLR276C,YOR206W
YOL127W,YLR325C
YER069W,YJR109C
YGL029W,YMR269W
YBL042C,YBR021W
YPL249CA,YJL177W
YPL256C,YNL300W
YMR001C,YGL116W
YJL177W,YPL249CA
YFR050C,YER021W
YER021W,YFR050C
YMR269W,YGL029W
YGL116W,YMR001C
YGL123W,YGL147C
YHR001WA,YDL181W
YGL147C,YGL123W
YHR163W,YHR183W
YBR021W,YBL042C
YPR160W,YPR184W
YOR206W,YLR276C
YLR325C,YOL127W
YLR222C,YDR496C
YLR286C,YNR067C
YKR095W,YIL149C
YJR109C,YER069W
YDR101C,YPL126W
YLR061W,YDR500C
YNL300W,YPL256C
YKL211C,YDR354W
YDR354W,YKL211C
YDR500C,YLR061W
YHR183W,YHR163W
YPR184W,YPR160W
YPL143W,YLR185W
YLR185W,YPL143W
YNL177C,YNL284C
YGL171W,YGR145W
YPL078C,YHR051W
YHR026W,YEL027W
YNL284C,YNL177C
YOL127W,YCR031C
YNL102W,YLR103C
YBL041W,YMR314W
YCR031C,YOL127W
YAR018C,YJL051W
YNL273W,YLR103C
YAL038W,YGR254W
YMR314W,YBL041W
YBR040W,YML047C
YBR029C,YNL169C
YFR050C,YDR427W
YFR050C,YPR103W
YER021W,YFR010W
YER172C,YKL203C
YGR145W,YGL171W
YHL033C,YDR064W
YKL180W,YLR185W
YDR064W,YHL033C
YJL051W,YAR018C
YPR103W,YFR050C
YEL027W,YHR026W
YGR254W,YAL038W
YHR051W,YPL078C
YDR427W,YFR050C
YLR103C,YNL273W
YLR103C,YNL102W
YDL130W,YDR500C
YDR101C,YNL182C
YFR010W,YER021W
YML047C,YBR040W
YIL129C,YKL203C
YNL169C,YBR029C
YNL182C,YDR101C
YDR500C,YDL130W
YKL203C,YIL129C
YKL203C,YER172C
YLR185W,YKL180W
YGL117W,YJR109C
YCR099C,YCR101C
YOR234C,YKL156W
YCR101C,YCR099C
YJL190C,YHR010W
YLR058C,YAL044C
YDR060W,YPL012W
YLR027C,YNL037C
YLR383W,YJL074C
YDR116C,YPL173W
YPL012W,YDR060W
YFR033C,YHR051W
YKL006W,YGL123W
YPL173W,YDR116C
YGL123W,YKL006W
YDR141C,YNL297C
YKL156W,YOR234C
YAL044C,YLR058C
YHR051W,YFR033C
YNL037C,YLR027C
YGL048C,YKL145W
YHR010W,YJL190C
YJR109C,YGL117W
YNL297C,YDR141C
YKL145W,YGL048C
YJL074C,YLR383W
YMR109W,YOR109W
YOR109W,YMR109W
YOL101C,YOL002C
YIR038C,YOR185C
YMR116C,YOR063W
YLR087C,YKL203C
YBR189W,YGL031C
YBR189W,YER131W
YML024W,YLR325C
YNL102W,YNL082W
YOL002C,YOL101C
YGL031C,YBR189W
YLR075W,YGL103W
YBL041W,YER012W
YNL052W,YPR191W
YCR031C,YDR382W
YPL249CA,YGL076C
YER094C,YJL001W
YNL082W,YNL102W
YBL092W,YGR148C
YDR382W,YCR031C
YML093W,YPL043W
YJL001W,YER094C
YGR148C,YBL092W
YGL103W,YLR075W
YPR191W,YNL052W
YOR063W,YMR116C
YOR096W,YPR102C
YLL008W,YMR049C
YER012W,YBL041W
YMR049C,YLL008W
YEL031W,YIL030C
YLR325C,YML024W
YIL030C,YEL031W
YPR102C,YLR441C
YPR102C,YOR096W
YDR427W,YOR117W
YER131W,YBR189W
YFR004W,YOR117W
YGL076C,YPL249CA
YPL043W,YML093W
YOR185C,YIR038C
YKL203C,YLR087C
YLR441C,YPR102C
YOR117W,YFR004W
YOR117W,YDR427W
YMR093W,YLL011W
YFR044C,YER178W
YNL007C,YPR158W
YGR103W,YGR145W
YDR345C,YGL209W
YJL158C,YOR247W
YGR175C,YLR056W
YBR191W,YLR167W
YDR299W,YDR449C
YPR156C,YPR157W
YMR217W,YMR131C
YPL242C,YAR018C
YOR341W,YPL012W
YDR449C,YDR299W
YMR032W,YIL158W
YPL012W,YOR341W
YAR018C,YPL242C
YHR200W,YER094C
YPL226W,YPR010C
YGL209W,YDR345C
YMR179W,YLR103C
YNL273W,YDL164C
YER094C,YHR200W
YMR131C,YMR217W
YML093W,YPL217C
YDL164C,YNL273W
YGR145W,YGR103W
YLR167W,YBR191W
YPR157W,YPR156C
YPR158W,YNL007C
YOR335C,YBL076C
YLR056W,YGR175C
YLR103C,YMR179W
YBL076C,YOR335C
YPL217C,YML093W
YGR214W,YGL076C
YGL076C,YGR214W
YIL158W,YMR032W
YLL011W,YMR093W
YPR010C,YPL226W
YER178W,YFR044C
YOR247W,YJL158C
YNL007C,YDR171W
YOL040C,YLR185W
YOL038W,YBL041W
YDR060W,YBR142W
YIL093C,YDR337W
YHR089C,YLR175W
YBL041W,YOL038W
YNL052W,YKL016C
YCR031C,YDR064W
YHR200W,YGR253C
YJL177W,YLR150W
YMR131C,YMR290C
YKL016C,YNL052W
YMR316CA,YMR316W
YDR337W,YIL093C
YMR316W,YMR316CA
YLR150W,YJL177W
YLR175W,YHR089C
YPL131W,YDL229W
YDR064W,YCR031C
YGR253C,YHR200W
YKL085W,YLL041C
YBR142W,YDR060W
YMR290C,YMR131C
YLL041C,YKL085W
YDL229W,YPL131W
YDR171W,YNL007C
YLR185W,YOL040C
YPR020W,YDR377W
YOR128C,YDR019C
YDR377W,YPR020W
YJR092W,YGL021W
YLR216C,YLL024C
YBR146W,YNL137C
YNL284C,YBR122C
YBR122C,YNL284C
YML024W,YKL006W
YGL021W,YJR092W
YNL302C,YGL123W
YNL082W,YBL035C
YJL177W,YLL045C
YKL006W,YDR064W
YKL006W,YML024W
YBL099W,YBL030C
YDL004W,YDR148C
YGL123W,YNL302C
YNL137C,YBR146W
YLL024C,YLR216C
YLR167W,YHL015W
YDR148C,YDL004W
YDR019C,YOR128C
YDR064W,YKL006W
YPR151C,YLR205C
YGL012W,YLR056W
YGR253C,YKL145W
YGL011C,YKL145W
YBL035C,YNL082W
YLR056W,YGL012W
YIL052C,YPL143W
YLR205C,YPR151C
YKL145W,YGL011C
YKL145W,YGR253C
YBL030C,YBL099W
YLL045C,YJL177W
YHL015W,YLR167W
YPL143W,YIL052C
YPR020W,YPL078C
YDL181W,YGL187C
YGR103W,YKL143W
YPL078C,YPR020W
YMR062C,YIL116W
YOR096W,YJR123W
YGL123W,YLR167W
YLR167W,YGL123W
YER012W,YPR103W
YER012W,YML092C
YIL116W,YMR062C
YDR064W,YDL130W
YPR103W,YER012W
YDL097C,YFR004W
YGL187C,YDL181W
YKL143W,YGR103W
YDL130W,YDR064W
YFR004W,YDL097C
YJR123W,YOR096W
YLR061W,YPL143W
YML092C,YER012W
YPL143W,YLR061W
YDL202W,YMR024W
YGL191W,YPR010CA
YBR121C,YGR094W
YHR215W,YAR071W
YNL308C,YNL227C
YER110C,YPR010C
YMR024W,YDL202W
YAL005C,YDR258C
YDR258C,YAL005C
YGR094W,YBR121C
YDL007W,YOR117W
YPR010CA,YGL191W
YGL123W,YDR064W
YLR167W,YLR029C
YHR001WA,YMR256C
YDR148C,YDR178W
YAR071W,YHR215W
YDR064W,YGL123W
YNL122C,YPR166C
YMR256C,YHR001WA
YLR029C,YLR167W
YNL227C,YNL308C
YPR166C,YNL122C
YPR010C,YER110C
YDR178W,YDR148C
YOR117W,YDL007W
YNL142W,YGR121C
YGR121C,YNL142W
YGR103W,YDL153C
YGR165W,YDR237W
YNR067C,YBR158W
YBR189W,YPL131W
YNL308C,YKL082C
YJL136C,YPL249CA
YMR024W,YBR146W
YBR146W,YMR024W
YNL064C,YBR101C
YER103W,YDR171W
YOL127W,YDR064W
YOL127W,YER056CA
YDR449C,YJL069C
YML131W,YOL151W
YDL075W,YML073C
YCR031C,YNL069C
YPL249CA,YJL136C
YKL082C,YNL308C
YNL082W,YKL045W
YJL177W,YDR064W
YOL151W,YML131W
YKL006W,YPR102C
YGR148C,YIL052C
YGR148C,YLR061W
YBR101C,YNL064C
YPL131W,YBR189W
YCL061C,YFL008W
YKL045W,YNL082W
YDR064W,YJL177W
YDR064W,YOL127W
YDL153C,YGR103W
YFL008W,YCL061C
YNL069C,YCR031C
YMR196W,YPR184W
YPR102C,YKL006W
YIL052C,YGR148C
YML073C,YDL075W
YBR158W,YNR067C
YDR237W,YGR165W
YLR061W,YGR148C
YJL069C,YDR449C
YDR171W,YER103W
YER056CA,YOL127W
YPR184W,YMR196W
YNL178W,YPL131W
YKL172W,YNL110C
YOL040C,YLR150W
YOL038W,YGR135W
YNL102W,YER070W
YGL021W,YPR119W
YDL075W,YGR148C
YPR119W,YGL021W
YER070W,YNL102W
YOR167C,YLR325C
YLR150W,YOL040C
YGR148C,YDL075W
YGR027C,YDL130W
YPL131W,YNL178W
YDR064W,YGR214W
YDR471W,YGR085C
YDR471W,YKL156W
YKL156W,YDR471W
YLR325C,YOR167C
YDL130W,YGR027C
YNL110C,YKL172W
YGR214W,YDR064W
YBR140C,YGR184C
YGR135W,YOL038W
YGR085C,YDR471W
YGR184C,YBR140C
YDR023W,YBR121C
YDR497C,YHL020C
YDL181W,YKL016C
YHL020C,YDR497C
YMR142C,YPR102C
YKL170W,YNL081C
YGL086W,YOR195W
YGR165W,YMR024W
YDR408C,YGL234W
YBR121C,YDR023W
YDL148C,YMR128W
YMR024W,YGR165W
YOR195W,YGL086W
YNL081C,YKL170W
YFR015C,YDR516C
YHR064C,YGR285C
YER094C,YDR394W
YDR394W,YFR052W
YDR394W,YER094C
YKL016C,YDL181W
YJR036C,YJR039W
YMR128W,YDL148C
YMR128W,YNL132W
YJR039W,YJR036C
YGL103W,YIL052C
YHR174W,YGR254W
YLR409C,YPR010C
YLL024C,YPL240C
YOR206W,YNL061W
YNL061W,YOR206W
YPL240C,YLL024C
YGR254W,YHR174W
YGL234W,YDR408C
YPR102C,YMR142C
YLR222C,YLL011W
YIL052C,YGL103W
YJR109C,YDR127W
YDR516C,YFR015C
YLL011W,YLR222C
YFR052W,YDR394W
YPR010C,YLR409C
YGR285C,YHR064C
YNL132W,YMR128W
YDR127W,YJR109C
YNL178W,YMR142C
YMR142C,YNL178W
YER028C,YHR094C
YIL094C,YDL131W
YMR076C,YJL074C
YOL127W,YJR123W
YOL127W,YOR096W
YLR289W,YOL023W
YMR062C,YER069W
YNL302C,YLL045C
YFR033C,YEL024W
YER069W,YMR062C
YDL075W,YDL081C
YHR094C,YER028C
YDR457W,YGL195W
YAR018C,YGR092W
YDL131W,YIL094C
YLR259C,YMR186W
YMR179W,YPL153C
YDL081C,YDL075W
YOL023W,YLR289W
YOR096W,YOL127W
YGL195W,YDR457W
YKL148C,YBL045C
YEL024W,YFR033C
YMR186W,YLR259C
YJR123W,YOL127W
YBL045C,YKL148C
YJL074C,YMR076C
YLL045C,YNL302C
YPL153C,YMR179W
YGR092W,YAR018C
YNL136W,YDL099W
YIR017C,YLR092W
YOL055C,YLR004C
YKL175W,YJL056C
YGR041W,YER124C
YDR377W,YNL052W
YDR347W,YBR146W
YBR191W,YLL045C
YLR264CA,YLR264W
YPL079W,YDR500C
YMR024W,YEL050C
YHR087W,YGL037C
YBR146W,YDR347W
YNL064C,YOR007C
YGR192C,YGR254W
YDL127W,YDR309C
YGL037C,YHR087W
YJR077C,YGL187C
YBL041W,YGR135W
YNL052W,YDR377W
YKL141W,YKL016C
YOR007C,YNL064C
YHR200W,YMR276W
YPL249CA,YOR167C
YOR167C,YPL249CA
YKL016C,YKL141W
YIL133C,YHL033C
YLR004C,YOL055C
YNR050C,YBR115C
YHL033C,YIL133C
YMR276W,YHR200W
YDR064W,YGR085C
YBR115C,YNR050C
YDL099W,YNL136W
YLR092W,YIR017C
YDL097C,YKL145W
YLR214W,YLR213C
YGR254W,YGR192C
YJL056C,YKL175W
YLR213C,YLR214W
YGL187C,YJR077C
YEL050C,YMR024W
YER124C,YGR041W
YGR214W,YJR123W
YJR123W,YGR214W
YKL085W,YBL015W
YBL015W,YKL085W
YLR264W,YLR264CA
YKL145W,YDL097C
YGR135W,YBL041W
YLL045C,YBR191W
YGR085C,YDR064W
YDR309C,YDL127W
YDR500C,YPL079W
YPR020W,YPR191W
YDR146C,YPL141C
YMR149W,YJL002C
YGL191W,YJL166W
YOL031C,YJL073W
YMR194W,YNL096C
YIL070C,YGL068W
YOL127W,YHL015W
YMR032W,YGL116W
YGL031C,YHL015W
YNL096C,YMR194W
