geneA,geneB
YPL017C,YOR072WB
YJL037W,YDR034WB
YJL037W,YJL047CA
YLL033W,YDR175C
YLR247C,YCR059C
YMR073C,YIL153W
YMR073C,YMR028W
YMR073C,YPR040W
YEL001C,YMR081C
YEL001C,YLR011W
YEL001C,YDR282C
YEL001C,YER037W
YEL001C,YKR013W
YEL001C,YDR003W
YEL001C,YLR137W
YEL001C,YLR333C
YEL001C,YOR049C
YEL001C,YOL031C
YEL001C,YMR096W
YEL001C,YGR205W
YEL001C,YPL176C
YEL001C,YDL112W
YEL001C,YOR043W
YEL001C,YFR007W
YEL001C,YHR033W
YEL001C,YNL010W
YEL001C,YNR065C
YEL001C,YOR019W
YEL001C,YPR174C
YLR021W,YLR199C
YLR021W,YPL144W
YLR021W,YER012W
YLR021W,YOR362C
YLR021W,YPR103W
YLR021W,YPR103W
YLR021W,YPR103W
YLR021W,YPR103W
YLR021W,YPR103W
YLR021W,YPR103W
YLR021W,YFR050C
YLR021W,YOL038W
YLR021W,YBL041W
YLR021W,YGR135W
YLR021W,YOR157C
YLR021W,YGR253C
YLR021W,YER094C
YLR021W,YHR027C
YLR021W,YFR004W
YLR021W,YFR004W
YLR021W,YDL147W
YLR021W,YDL147W
YLR021W,YDL097C
YLR021W,YDL097C
YLR021W,YPR108W
YLR021W,YOR261C
YLR021W,YOR261C
YLR021W,YKL145W
YLR021W,YDL007W
YLR021W,YDR394W
YLR021W,YOR259C
YLR021W,YOR259C
YLR021W,YGL048C
YLR021W,YGL048C
YLR021W,YGL048C
YLR021W,YGL048C
YLR021W,YGL011C
YLR021W,YDR363WA
YLR021W,YGL097W
YLR021W,YBR173C
YDR540C,YDR134C
YDR540C,YIL108W
YFR038W,YGL183C
YFR038W,YIR041W
YFR038W,YOL038CA
YFR043C,YFR042W
YFR043C,YOR085W
YFR043C,YMR200W
YFR043C,YBR229C
YFR043C,YDR389W
YFR043C,YIR022W
YFR043C,YKR029C
YFR043C,YBR103W
YFR043C,YCR033W
YFR043C,YMR218C
YFR043C,YGR166W
YFR043C,YEL002C
YFR043C,YJL139C
YFR055W,YPR169W
YFR055W,YGL136C
YFR055W,YOR160W
YFR055W,YGL008C
YFR055W,YDL153C
YFR055W,YDR472W
YJL051W,YOL086WA
YJL051W,YPL060CA
YJL142C,YBR297W
YJL142C,YCR087CA
YHR079C,YJL034W
YHR079C,YFR042W
YHR079C,YOR336W
YHR079C,YJL062W
YHR079C,YDR162C
YHR079C,YJR073C
YHR079C,YDL096C
YHR079C,YJL002C
YHR079C,YOR085W
YHR079C,YGL226CA
YHR079C,YML019W
YHR079C,YNL158W
YHR079C,YBL105C
YHR079C,YDL095W
YHR079C,YAL023C
YHR079C,YDL006W
YHR079C,YBR260C
YHR079C,YMR200W
YHR079C,YBR229C
YHR079C,YMR214W
YHR079C,YPL094C
YHR079C,YHR030C
YHR079C,YOR149C
YHR079C,YLR066W
YHR079C,YEL031W
YHR079C,YDR086C
YHR079C,YBR126C
YHR079C,YOL102C
YHR079C,YDR484W
YHR079C,YEL002C
YHR079C,YEL002C
YHR079C,YFL032W
YIL026C,YIL150C
YIL026C,YIL150C
YIL026C,YPL164C
YIL026C,YOR095C
YIL026C,YIL021W
YIL026C,YNL069C
YIL026C,YER056CA
YIL026C,YIL052C
YIL026C,YGL207W
YIL026C,YIR012W
YIL026C,YIL143C
YIL026C,YIL091C
YKR019C,YLR350W
YKR019C,YLR268W
YKR019C,YDR320C
YKR019C,YOL018C
YKR019C,YHR012W
YKR019C,YKR020W
YKR019C,YJL029C
YKR019C,YLR261C
YKR019C,YMR197C
YKR019C,YBL044W
YKR019C,YBR056WA
YKR019C,YEL077C
YKR019C,YLR269C
YKR019C,YOR389W
YKR019C,YPL152WA
YLL027W,YGR028W
YLL027W,YNL078W
YLL027W,YML060W
YLL027W,YER148W
YLL027W,YGL262W
YLL027W,YKL107W
YLL027W,YKR015C
YLL027W,YGL259W
YER019W,YPL112C
YER019W,YPL210C
YER019W,YDR119W
YER019W,YFR006W
YER048WA,YFR030W
YER048WA,YNL277W
YER048WA,YDL044C
YER048WA,YNL202W
YER048WA,YOR256C
YER048WA,YCR083W
YER048WA,YJR079W
YMR081C,YJL162C
YMR081C,YOL086WA
YMR081C,YDL027C
YMR081C,YPR149W
YMR081C,YDR251W
YMR081C,YIR041W
YMR081C,YBR296C
YMR081C,YGR152C
YMR081C,YMR191W
YMR081C,YPL033C
YMR081C,YGR106C
YMR081C,YDR135C
YMR081C,YCR101C
YMR081C,YLL055W
YMR081C,YEL023C
YMR081C,YMR102C
YMR081C,YPL038WA
YMR081C,YPL277C
YMR081C,YPR011C
YPL040C,YLR069C
YPL040C,YJR144W
YPL040C,YDR296W
YPL040C,YGL064C
YPL040C,YOR201C
YPL040C,YDR347W
YPL040C,YDR405W
YPL040C,YBL090W
YPL040C,YNL252C
YPL040C,YKR085C
YPL040C,YNL177C
YPL040C,YGR076C
YPL040C,YDR462W
YPL040C,YKL138C
YPL040C,YBR268W
YPL040C,YKL170W
YPL040C,YJL096W
YPL040C,YPL013C
YPL040C,YER077C
YPL040C,YPR047W
YPL040C,YDR268W
YPL040C,YMR097C
YPL040C,YLR037C
YPL040C,YBL080C
YPL040C,YJL023C
YPL040C,YMR267W
YPL040C,YFL036W
YPL040C,YDR065W
YPL040C,YNL213C
YPL040C,YJR101W
YPL040C,YMR089C
YOR155C,YMR086CA
YPR106W,YDR228C
YPR106W,YEL054C
YNL265C,YDR229W
YNL265C,YJR010W
YNL265C,YHL036W
YNL265C,YNL214W
YNL265C,YER053C
YNL265C,YIL074C
YNL265C,YER103W
YNL265C,YBR067C
YNL265C,YBL010C
YNL265C,YDL206W
YBR086C,YDR078C
YBR086C,YMR122WA
YIR005W,YJR050W
YIR005W,YPL213W
YIR005W,YHR156C
YIR005W,YBL026W
YIR005W,YNL147W
YIR005W,YJR022W
YIR005W,YDL087C
YIR005W,YLR116W
YIR005W,YLR116W
YIR005W,YBR119W
YIR005W,YKL074C
YIR005W,YGL122C
YIR005W,YGL122C
YIR005W,YHR086W
YIR005W,YBR188C
YIR005W,YLR016C
YIR005W,YDL043C
YIR005W,YKR086W
YIR005W,YGR006W
YIR005W,YGR006W
YIR005W,YNR011C
YIR005W,YER013W
YIR005W,YMR268C
YIR005W,YDR243C
YIR005W,YDR473C
YIR005W,YGR091W
YIR005W,YGR091W
YIR005W,YPR178W
YIR005W,YKL012W
YIR005W,YDR235W
YIR005W,YGL120C
YIR005W,YAL032C
YIR005W,YPL151C
YIR005W,YBR237W
YIR005W,YPR094W
YIR005W,YCR031C
YIR005W,YML049C
YIR005W,YFR005C
YIR005W,YDR088C
YIR005W,YDR088C
YIR005W,YLR275W
YIR005W,YOR159C
YIR005W,YOR159C
YIR005W,YPR182W
YIR005W,YPR101W
YIR005W,YKL173W
YIR005W,YKL173W
YIR005W,YDL098C
YIR005W,YOR308C
YIR005W,YBR152W
YIR005W,YNR004W
YIR005W,YDR416W
YIR005W,YGR129W
YIR005W,YPL157W
YIR005W,YPR152C
YIR005W,YBR064W
YIR005W,YLR298C
YIR005W,YLR298C
YIR005W,YNL140C
YOR226C,YOR225W
YBR245C,YBR246W
YOR304W,YGL133W
YOR304W,YJL064W
YJR050W,YPL213W
YJR050W,YHR156C
YJR050W,YBL026W
YJR050W,YLR116W
YJR050W,YBR119W
YJR050W,YKL074C
YJR050W,YGL122C
YJR050W,YBR188C
YJR050W,YLR016C
YJR050W,YDL043C
YJR050W,YKR086W
YJR050W,YGR006W
YJR050W,YGR006W
YJR050W,YNR011C
YJR050W,YER013W
YJR050W,YDR243C
YJR050W,YDR473C
YJR050W,YPR178W
YJR050W,YKL012W
YJR050W,YGL120C
YJR050W,YAL032C
YJR050W,YPL151C
YJR050W,YPR094W
YJR050W,YML049C
YJR050W,YFR005C
YJR050W,YDR088C
YJR050W,YDR088C
YJR050W,YOR159C
YJR050W,YOR159C
YJR050W,YPR101W
YJR050W,YKL173W
YJR050W,YKL173W
YJR050W,YDL098C
YJR050W,YOR308C
YJR050W,YBR152W
YJR050W,YDR416W
YJR050W,YGR129W
YJR050W,YPL157W
YJR050W,YPR152C
YJR050W,YBR064W
YJR050W,YLR298C
YJR050W,YKL095W
YJR050W,YNL140C
YGL133W,YJL064W
YOL103W,YDR169CA
YDR229W,YJL207C
YDR229W,YER103W
YDR229W,YNL209W
YDR229W,YFL058W
YDR229W,YMR071C
YDR229W,YNL304W
YDL115C,YJL123C
YDL115C,YMR274C
YDL115C,YFR051C
YDL115C,YPL010W
YDL115C,YIL052C
YDL115C,YDR238C
YDL115C,YDR468C
YDL115C,YDR108W
YDL115C,YDL058W
YDL115C,YLR360W
YDL115C,YFL038C
YKL032C,YKL138C
YKL032C,YKR086W
YKL032C,YKL028W
YKL032C,YKR062W
YDR492W,YDR542W
YDR492W,YDL246C
YOL002C,YBR088C
YOL002C,YBR088C
YOL002C,YNL146W
YLR023C,YPL123C
YOL101C,YPL104W
YOL101C,YMR069W
YOL101C,YGR251W
YOL101C,YGR240C
YOL101C,YCL001WB
YOL101C,YGR122W
YOL101C,YPL201C
YOL101C,YNL165W
YOL101C,YNL304W
YOL101C,YLR467W
YJL073W,YPL145C
YJL073W,YMR059W
YJL073W,YER188CA
YJL073W,YHR175WA
YJL073W,YMR321C
YJR119C,YLR165C
YJR119C,YAL005C
YJR119C,YIL108W
YJR119C,YJL017W
YJR119C,YPR150W
YJR119C,YPR195C
YDR475C,YOR020WA
YDR475C,YGR198W
YPR169W,YGL008C
YPR169W,YNL221C
YPR169W,YMR137C
YPR169W,YNL151C
YPR169W,YDR190C
YPR169W,YGL170C
YPR169W,YPL243W
YPR169W,YGL169W
YPR169W,YDR472W
YPR169W,YJL069C
YPR169W,YIL091C
YPR169W,YKR105C
YPR169W,YGR198W
YNL227C,YKL021C
YNL227C,YDR060W
YNL227C,YEL055C
YNL227C,YBR267W
YNL227C,YNL163C
YNL227C,YLR075W
YNL227C,YEL054C
YNL227C,YHL001W
YNL227C,YPL079W
YNL227C,YLR061W
YNL227C,YBL087C
YNL227C,YGL031C
YNL227C,YFR031CA
YNL227C,YDL136W
YNL227C,YLR185W
YNL227C,YHR141C
YNL227C,YML073C
YNL227C,YLR448W
YNL227C,YGL147C
YNL227C,YNL067W
YNL227C,YDL130W
YNL227C,YDR382W
YNL227C,YLR048W
YNL227C,YMR230W
YNL227C,YML026C
YNL227C,YNL302C
YNL227C,YNL178W
YNL227C,YLR287CA
YNL227C,YBR181C
YNL227C,YBL072C
YNL227C,YDR083W
YNL227C,YGL228W
YNL227C,YHR066W
YNL227C,YIL039W
YNL227C,YIR039C
YJL162C,YLL007C
YJL162C,YEL016C
YJL162C,YIR041W
YJL162C,YPL282C
YJL162C,YNL300W
YJL162C,YBL008WA
YJL162C,YDR003WA
YJL162C,YIR018CA
YJL162C,YKL106CA
YJL162C,YNL190W
YJL162C,YOL038CA
YJL162C,YPL038WA
YJR097W,YDL014W
YJR097W,YMR122WA
YMR132C,YMR258C
YMR132C,YMR175W
YMR132C,YMR322C
YMR132C,YMR125W
YMR132C,YER024W
YMR132C,YMR099C
YMR132C,YMR175WA
YMR132C,YMR226C
YMR294W,YLL049W
YMR294W,YGL086W
YMR294W,YJL030W
YMR294W,YPL174C
YMR294W,YDR150W
YMR294W,YOR269W
YMR294W,YDR488C
YMR294W,YDR149C
YJR091C,YBR294W
YJR091C,YML133C
YKR038C,YKR038C
YKR038C,YKR063C
YKR038C,YKR086W
YBR017C,YNL147W
YBR017C,YNL142W
YBR017C,YLR007W
YBR017C,YHR034C
YBR017C,YBR257W
YBR017C,YDR496C
YBR017C,YER117W
YBR017C,YDL147W
YBR017C,YBR156C
YBR017C,YMR146C
YBR017C,YJL107C
YBR017C,YJR085C
YBR017C,YPL039W
YGL241W,YBR200WA
YGL241W,YIL002WA
YGL016W,YPR070W
YGL016W,YDR078C
YGL016W,YGR274C
YGL016W,YDR167W
YGL016W,YDR167W
YGL016W,YDR145W
YGL016W,YDR145W
YGL016W,YDR145W
YGL016W,YDR145W
YGL016W,YML098W
YGL016W,YML098W
YGL016W,YPL011C
YGL016W,YPL011C
YGL016W,YMR005W
YGL016W,YBR198C
YGL016W,YGL112C
YGL016W,YML114C
YGL016W,YMR236W
YGL016W,YDR079CA
YGL016W,YOR194C
YGL016W,YLR402W
YGL016W,YMR122WA
YLR347C,YLR347C
YLR347C,YJL041W
YLR347C,YER009W
YLR347C,YER009W
YLR347C,YMR047C
YLR347C,YGL092W
YLR347C,YBL079W
YLR347C,YML103C
YLR347C,YLR335W
YLR347C,YMR153W
YLR347C,YGR119C
YLR347C,YGL093W
YLR347C,YGL093W
YLR347C,YNL189W
YLR347C,YLR045C
YLR347C,YDR381W
YLR347C,YDR002W
YLR347C,YPR141C
YLR347C,YPR046W
YLR347C,YDR318W
YLR347C,YJR135C
YLR347C,YBL079W
YLR347C,YML103C
YLR347C,YLR335W
YLR347C,YJR042W
YLR347C,YLR018C
YLR347C,YIR011C
YLR347C,YLR045C
YLR347C,YDR002W
YJL034W,YFR042W
YJL034W,YNL322C
YJL034W,YOR336W
YJL034W,YJL174W
YJL034W,YJL062W
YJL034W,YKL073W
YJL034W,YBR015C
YJL034W,YJL002C
YJL034W,YOR085W
YJL034W,YDL232W
YJL034W,YGL226CA
YJL034W,YCL043C
YJL034W,YCR044C
YJL034W,YNL158W
YJL034W,YBL105C
YJL034W,YBL105C
YJL034W,YAL023C
YJL034W,YBR260C
YJL034W,YMR200W
YJL034W,YBR229C
YJL034W,YMR214W
YJL034W,YIR022W
YJL034W,YPL094C
YJL034W,YOR254C
YJL034W,YBR171W
YJL034W,YHR030C
YJL034W,YML055W
YJL034W,YLR066W
YJL034W,YEL031W
YJL034W,YDR086C
YJL034W,YJR117W
YJL034W,YGL022W
YJL034W,YGL022W
YJL034W,YMR149W
YJL034W,YOL102C
YJL034W,YDR372C
YJL034W,YEL002C
YJL034W,YEL002C
YJL034W,YAL056CA
YJL034W,YBL083C
YJL034W,YFL032W
YJL034W,YJL139C
YPR141C,YDR439W
YPR141C,YGL086W
YPR141C,YJL030W
YPR141C,YDL003W
YPR141C,YDL003W
YPR141C,YDR318W
YPR141C,YJR135C
YPR141C,YOL076W
YPR141C,YDL028C
YPR141C,YDL028C
YPR141C,YPL233W
YPR141C,YGR119C
YPR141C,YGR179C
YPR141C,YDR113C
YPR141C,YMR076C
YPR141C,YAR007C
YPR141C,YDR180W
YPR141C,YER147C
YPR141C,YER147C
YPR141C,YDL139C
YPR141C,YBL058W
YPR141C,YBR156C
YPR141C,YFL008W
YPR141C,YFL008W
YPR141C,YJL074C
YPR141C,YJL074C
YPR141C,YGL093W
YPR141C,YGL093W
YPR141C,YDR356W
YPR141C,YDR201W
YPR141C,YMR117C
YPR141C,YPL124W
YPR141C,YHR172W
YPR141C,YBL034C
YPR141C,YBL034C
YPR141C,YBL034C
YPR141C,YBL034C
YPR141C,YLR045C
YPR141C,YLR045C
YPR141C,YLR045C
YPR141C,YLR045C
YPR141C,YPL253C
YPR141C,YDR325W
YPR141C,YLR272C
YPR141C,YOR072WB
YCL055W,YEL007W
YCL055W,YMR070W
YCL055W,YNL053W
YCL055W,YEL072W
YCL055W,YMR039C
YCL055W,YAL037CA
YCL055W,YIL046WA
YMR065W,YNL295W
YPL269W,YGL216W
YPL269W,YOR326W
YPL269W,YNL069C
YPL269W,YBL034C
YPL269W,YBL034C
YPL269W,YBL034C
YPL269W,YBL034C
YPL269W,YLR045C
YPL269W,YLR045C
YPL269W,YLR045C
YPL269W,YML124C
YPL269W,YGL217C
YPL269W,YML001W
YCL024W,YCL006C
YCL024W,YCL023C
YCL024W,YCR007C
YJR054W,YER010C
YFR042W,YNL322C
YFR042W,YOR336W
YFR042W,YJL062W
YFR042W,YBR015C
YFR042W,YDR162C
YFR042W,YOR085W
YFR042W,YIR006C
YFR042W,YCL043C
YFR042W,YLR324W
YFR042W,YBL105C
YFR042W,YDL006W
YFR042W,YBL020W
YFR042W,YMR200W
YFR042W,YBR229C
YFR042W,YDR389W
YFR042W,YIR022W
YFR042W,YOR254C
YFR042W,YHR206W
YFR042W,YHR030C
YFR042W,YGL022W
YFR042W,YGL022W
YFR042W,YMR149W
YFR042W,YOL102C
YFR042W,YGR166W
YFR042W,YDR484W
YFR042W,YEL002C
YFR042W,YEL002C
YFR042W,YDR524CB
YFR042W,YLR249W
YFR042W,YJL139C
YGR238C,YHR117W
YPL263C,YOR208W
YPL263C,YDR472W
YPL263C,YDL144C
YPL263C,YFR057W
YPL263C,YLR156W
YPL263C,YNL019C
YPL263C,YGR198W
YPL145C,YGR121C
YPL145C,YPL184C
YPL145C,YLR265C
YPL145C,YBL017C
YPL145C,YDR313C
YPL145C,YLR414C
YPL145C,YMR030W
YPL145C,YJL098W
YPL145C,YAL005C
YPL145C,YCR060W
YPL145C,YDR247W
YPL145C,YJR044C
YPL145C,YCL074W
YPL145C,YER188CA
YPL145C,YHR175WA
YPL145C,YJL070C
YPL145C,YMR122WA
YPL145C,YPR028W
YPL145C,YPR150W
YPL145C,YPR195C
YGL203C,YNL322C
YGL203C,YOR085W
YNL238W,YDL108W
YNL238W,YOR123C
YNL238W,YMR112C
YNL238W,YOR174W
YNL238W,YHR058C
YNL238W,YHR058C
YNL238W,YOL135C
YNL238W,YOL135C
YNL238W,YBR193C
YNL238W,YBR193C
YNL238W,YOL064C
YNL238W,YJL128C
YNL238W,YDR228C
YNL238W,YDR228C
YNL238W,YDR527W
YNL238W,YOR210W
YNL238W,YOR210W
YNL238W,YOL005C
YNL238W,YIL021W
YNL238W,YDL140C
YNL238W,YKR029C
YNL238W,YPR161C
YNL238W,YPR161C
YNL238W,YBR103W
YNL238W,YNL236W
YNL238W,YDR088C
YNL238W,YCR033W
YNL238W,YGL127C
YNL238W,YDR392W
YNL238W,YER022W
YNL238W,YLR005W
YNL238W,YNL222W
YNL238W,YPR086W
YNL238W,YMR039C
YNL238W,YDR334W
YNL238W,YKR062W
YNL238W,YGR005C
YNL238W,YOR143C
YNL238W,YOR256C
YIL125W,YDR148C
YIL125W,YER091C
YIL125W,YBR037C
YIL125W,YOR357C
YIL125W,YLR327C
YDR148C,YLR239C
YDR148C,YFL018C
YDR148C,YFL018C
YDR148C,YDR274C
YJL094C,YGL041CB
YDL108W,YOR174W
YDL108W,YJL128C
YDL108W,YLR005W
YAR018C,YER001W
YAR018C,YNL053W
YAR018C,YHR149C
YAR018C,YGL041CB
YOR233W,YPL171C
YOR233W,YOR285W
YCR091W,YBR111WA
YCR091W,YER031C
YBL063W,YBL108CA
YBL063W,YBL029CA
YPL155C,YDR150W
YPL155C,YDR488C
YPL155C,YCR066W
YPL155C,YDR149C
YGL216W,YGL086W
YGL216W,YER007W
YGL216W,YER120W
YGL216W,YBL058W
YGL216W,YHR172W
YGL216W,YBL034C
YGL216W,YBL034C
YGL216W,YBL034C
YGL216W,YBL034C
YGL216W,YLR045C
YGL216W,YLR045C
YGL216W,YLR045C
YGL216W,YFL037W
YGL216W,YPL253C
YGL216W,YGL217C
YDL049C,YDR219C
YDL049C,YGL226W
YDL049C,YDL093W
YDL049C,YMR201C
YDL049C,YER047C
YDL049C,YPR022C
YDL049C,YDR078C
YDL049C,YGL208W
YDL049C,YDR006C
YDL049C,YAR075W
YDL049C,YGL041CB
YDL049C,YHR138C
YDL049C,YMR122WA
YDL049C,YPR172W
YLL019C,YMR071C
YLL019C,YLL020C
YHR186C,YBR077C
YHR186C,YJR066W
YNL322C,YOR336W
YNL322C,YDL240W
YNL322C,YNR049C
YNL322C,YDR162C
YNL322C,YOR085W
YNL322C,YIR006C
YNL322C,YDL006W
YNL322C,YMR200W
YNL322C,YBR229C
YNL322C,YDR389W
YNL322C,YMR214W
YNL322C,YGR229C
YNL322C,YGL022W
YNL322C,YGR166W
YNL322C,YML115C
YNL322C,YHR012W
YNL322C,YEL002C
YNL322C,YEL002C
YDR483W,YOR253W
YDR483W,YLR137W
YDR483W,YGL258WA
YER038C,YNL218W
YER038C,YEL019C
YER038C,YBR098W
YER038C,YDR386W
YER038C,YLR007W
YER038C,YLR007W
YER038C,YDR288W
YER038C,YDR288W
YER038C,YDL105W
YER038C,YDL105W
YER038C,YDL105W
YER038C,YDL105W
YER038C,YDL105W
YER038C,YML023C
YER038C,YML023C
YER038C,YML023C
YER038C,YPL024W
YER038C,YGL044C
YER038C,YNL072W
YER038C,YMR190C
YER038C,YLR135W
YER038C,YLR383W
YER038C,YJL092W
YER038C,YDL064W
YER038C,YPL020C
YER038C,YLR373C
YNL132W,YML093W
YNL132W,YDR449C
YOR336W,YJL174W
YOR336W,YJL062W
YOR336W,YBR015C
YOR336W,YML117W
YOR336W,YDR162C
YOR336W,YJR073C
YOR336W,YDL096C
YOR336W,YOR085W
YOR336W,YDL232W
YOR336W,YML019W
YOR336W,YIR006C
YOR336W,YCR044C
YOR336W,YNL158W
YOR336W,YBL105C
YOR336W,YBL105C
YOR336W,YDL095W
YOR336W,YAL023C
YOR336W,YDL006W
YOR336W,YCL001W
YOR336W,YBR260C
YOR336W,YPL089C
YOR336W,YMR200W
YOR336W,YBR229C
YOR336W,YDR389W
YOR336W,YMR214W
YOR336W,YIL076W
YOR336W,YOR035C
YOR336W,YBL007C
YOR336W,YHR030C
YOR336W,YOR149C
YOR336W,YJR117W
YOR336W,YGL022W
YOR336W,YGL022W
YOR336W,YOL102C
YOR336W,YMR218C
YOR336W,YGR166W
YOR336W,YDR484W
YOR336W,YDR372C
YOR336W,YEL002C
YOR336W,YEL002C
YOR336W,YAL056CA
YOR336W,YBL083C
YOR336W,YDR524CB
YOR336W,YDR524WC
YOR336W,YFL032W
YOR336W,YGR172C
YOR336W,YLR111W
YOR336W,YJL139C
YJL174W,YDL240W
YJL174W,YBR015C
YJL174W,YDR162C
YJL174W,YOR085W
YJL174W,YDL095W
YJL174W,YCL001W
YJL174W,YMR200W
YJL174W,YBR229C
YJL174W,YDR389W
YJL174W,YMR214W
YJL174W,YLR292C
YJL174W,YGR166W
YJL174W,YDR372C
YJL174W,YAL056CA
YJL174W,YBL083C
YJL174W,YFL032W
YJL174W,YJL139C
YNL308C,YCL059C
YNL308C,YER127W
YNL308C,YER127W
YNL308C,YJR002W
YNL308C,YPR112C
YNL308C,YPR112C
YNL308C,YGR251W
YNL308C,YOR310C
YNL308C,YOL010W
YNL308C,YLR075W
YNL308C,YGL103W
YNL308C,YDR064W
YNL308C,YNL178W
YNL308C,YBR181C
YNL308C,YMR229C
YNL308C,YDR083W
YNL308C,YFL002C
YNL308C,YFL002C
YNL308C,YNR046W
YNL308C,YJR041C
YNL308C,YLR222C
YNL308C,YML093W
YNL308C,YGR128C
YCL059C,YCL059C
YCL059C,YDL208W
YCL059C,YNL082W
YCL059C,YDR064W
YCL059C,YMR229C
YCL059C,YIL127C
YCL059C,YLR222C
YCL059C,YDR449C
YCL059C,YER127W
YCL059C,YER127W
YCL059C,YJR002W
YCL059C,YPR112C
YCL059C,YOL010W
YCL059C,YGL171W
YCL059C,YMR230W
YCL059C,YDR064W
YCL059C,YOL040C
YCL059C,YNL178W
YCL059C,YMR229C
YCL059C,YCL031C
YCL059C,YDR083W
YCL059C,YPR137W
YCL059C,YIL127C
YCL059C,YMR260C
YCL059C,YMR260C
YCL059C,YOR295W
YCL059C,YLR222C
YCL059C,YML093W
YCL059C,YMR093W
YCL059C,YGR128C
YCL059C,YHR196W
YCL059C,YBL071CB
YDR037W,YCR039C
YDR037W,YPL070W
YDR037W,YLR363C
YDR037W,YLR054C
YDR037W,YDR190C
YDR037W,YDR504C
YDR037W,YPL243W
YDR037W,YGL169W
YDR037W,YML081W
YDR037W,YDR472W
YDR037W,YHR097C
YDR037W,YKR045C
YDR037W,YNL181W
YDR037W,YPL164C
YDR037W,YDR324C
YBL071WA,YKL110C
YBL071WA,YGL211W
YBL071WA,YBR257W
YBL071WA,YDR496C
YBL071WA,YGL213C
YBL071WA,YHR111W
YBL071WA,YIL008W
YBL071WA,YJL107C
YKL110C,YGL211W
YKL110C,YOR251C
YKL110C,YHR111W
YKL110C,YIL008W
YKL110C,YBL071C
YKL110C,YNL120C
YKL110C,YPL102C
YKR061W,YDR324C
YKR061W,YNL190W
YBR199W,YPR131C
YBR199W,YIR041W
YBR199W,YHR165C
YBR199W,YOR234C
YBR199W,YJL052W
YBR199W,YLR159CA
YNL029C,YNL085W
YNL029C,YGR251W
YNL029C,YAR071W
YNL029C,YBR030W
YNL029C,YIL129C
YNL029C,YAR029W
YNL029C,YDL057W
YNL029C,YEL076C
YNL029C,YER076C
YNL029C,YER188CA
YNL029C,YHR175WA
YNL029C,YIL067C
YNL029C,YLR419W
YNL029C,YMR122WA
YNL029C,YMR253C
YNL029C,YNL028W
YNL029C,YOL159CA
YNL029C,YPR127W
YGL079W,YEL060C
YGL079W,YER008C
YGL079W,YMR071C
YJL207C,YNL257C
YJL207C,YER180CA
YJL207C,YDL123W
YJL207C,YGR015C
YJL207C,YPR089W
YKL008C,YMR158W
YKL008C,YMR145C
YHL003C,YIL175W
YHL003C,YJL043W
YHR155W,YML014W
YHR155W,YER033C
YHR080C,YIL175W
YHR080C,YJL052CA
YHR080C,YLR361CA
YHR080C,YOR011WA
YHR080C,YPL038WA
YFL042C,YFL043C
YLR072W,YLR093C
YLR072W,YBR117C
YLR072W,YDR200C
YLR072W,YHL048CA
YLR072W,YKR040C
YNL239W,YNL173C
YNL239W,YJR010W
YNL239W,YPR188C
YNL239W,YGR171C
YNL239W,YHL036W
YNL239W,YOR145C
YNL239W,YPL012W
YNL239W,YPL235W
YNL239W,YIL099W
YNL239W,YLR187W
YNL239W,YDR460W
YNL239W,YNL300W
YNL239W,YOL125W
YNL239W,YHR022CA
YNL239W,YNL034W
YNL239W,YJL056C
YKR063C,YKL089W
YKR063C,YKL009W
YKR063C,YJL010C
YKR063C,YKR086W
YKR063C,YGL250W
YKR063C,YJL177W
YKR063C,YIL148W
YKR063C,YKL173W
YKR063C,YKL042W
YKR063C,YER034W
YOR181W,YOR181W
YOR181W,YDR347W
YOR181W,YOL090W
YOR181W,YER125W
YOR181W,YER125W
YOR181W,YOR057W
YOR181W,YDR470C
YOR181W,YOR181W
YOR181W,YMR109W
YOR181W,YIR006C
YOR181W,YOR122C
YOR181W,YOR281C
YOR181W,YDR129C
YOR181W,YIR022W
YOR181W,YOR254C
YOR181W,YOR035C
YOR181W,YBL007C
YOR181W,YNL243W
YOR181W,YNL138W
YOR181W,YGL022W
YOR181W,YDR212W
YOR181W,YKL203C
YOR181W,YKL203C
YOR181W,YNL054W
YOR181W,YML115C
YOR181W,YDR495C
YOR181W,YEL002C
YOR181W,YMR109W
YOR181W,YIR006C
YOR181W,YOR122C
YOR181W,YOR048C
YOR181W,YBL020W
YOR181W,YJR101W
YOR181W,YCR009C
YOR181W,YDR388W
YOR181W,YDR129C
YOR181W,YOR035C
YOR181W,YBL007C
YOR181W,YNL243W
YOR181W,YBR097W
YOR181W,YLR337C
YOR181W,YLR337C
YOR181W,YLR111W
YJL062W,YKL073W
YJL062W,YBR015C
YJL062W,YJL061W
YJL062W,YJR073C
YJL062W,YDL096C
YJL062W,YJL002C
YJL062W,YOR085W
YJL062W,YDL232W
YJL062W,YML019W
YJL062W,YIR006C
YJL062W,YDR323C
YJL062W,YCR044C
YJL062W,YNL158W
YJL062W,YBL105C
YJL062W,YBL105C
YJL062W,YDL095W
YJL062W,YAL023C
YJL062W,YJR143C
YJL062W,YMR239C
YJL062W,YMR200W
YJL062W,YBR229C
YJL062W,YMR214W
YJL062W,YOR254C
YJL062W,YBR171W
YJL062W,YHR030C
YJL062W,YOR149C
YJL062W,YOR149C
YJL062W,YEL031W
YJL062W,YDR086C
YJL062W,YGL022W
